Filename,PCU_A4_NA_6
Instrument name,RSAG2
Operator,
rundate,9/18/2018
proceduresegments,Flow Axial Test
[step]
Axial - 1
Step time,Temperature,Strain,Stress,Modulus,Delta length,Gap,Force,Axial force
s,°C,%,Pa,Pa,mm,mm,N,N
27.1552,22.042,597.104,-3169310,-530780,26.91,31.42,-8.78533,-7.82601
27.1652,22.042,597.300,-3168240,-530427,26.92,31.43,-8.78236,-7.82601
27.1752,22.042,597.494,-3166720,-530000,26.93,31.44,-8.77815,-7.82601
27.1852,22.040,597.771,-3166020,-529638,26.94,31.45,-8.77621,-7.78308
27.1952,22.040,597.876,-3163450,-529114,26.95,31.45,-8.76907,-7.78308
27.2052,22.040,598.178,-3162930,-528761,26.96,31.47,-8.76764,-7.78308
27.2152,22.040,598.374,-3159960,-528092,26.97,31.48,-8.75942,-7.78308
27.2252,22.040,598.568,-3158760,-527719,26.98,31.49,-8.75608,-7.78308
27.2352,22.040,598.879,-3157190,-527184,26.99,31.50,-8.75174,-7.78308
27.2452,22.040,599.079,-3154470,-526553,27.00,31.51,-8.74419,-7.78308
27.2552,22.040,599.309,-3152350,-525997,27.01,31.52,-8.73831,-7.78308
27.2652,22.040,599.506,-3152990,-525932,27.02,31.53,-8.74010,-7.78308
27.2752,22.040,599.720,-3150320,-525299,27.03,31.54,-8.73269,-7.78308
27.2852,22.039,600.000,-3149790,-524965,27.04,31.55,-8.73121,-7.78308
27.2952,22.039,600.147,-3148920,-524692,27.05,31.56,-8.72881,-7.78308
27.3052,22.039,600.377,-3148430,-524409,27.06,31.57,-8.72746,-7.78308
27.3152,22.039,600.575,-3146740,-523955,27.07,31.58,-8.72277,-7.78308
27.3252,22.039,600.771,-3147970,-523989,27.08,31.59,-8.72618,-7.78308
27.3352,22.039,601.063,-3146850,-523547,27.09,31.60,-8.72306,-7.78308
27.3452,22.039,601.359,-3147610,-523415,27.10,31.61,-8.72517,-7.78308
27.3552,22.039,601.555,-3149110,-523494,27.11,31.62,-8.72933,-7.78308
27.3652,22.039,601.756,-3148600,-523235,27.12,31.63,-8.72792,-7.78308
27.3752,22.039,601.986,-3148750,-523060,27.13,31.64,-8.72833,-7.78308
27.3852,22.039,602.175,-3151360,-523331,27.14,31.65,-8.73558,-7.75069
27.3952,22.039,602.342,-3151250,-523166,27.15,31.66,-8.73526,-7.75069
27.4052,22.039,602.651,-3154150,-523379,27.16,31.67,-8.74331,-7.75069
27.4152,22.039,602.847,-3156740,-523639,27.17,31.68,-8.75049,-7.75069
27.4252,22.039,603.048,-3158460,-523750,27.18,31.69,-8.75526,-7.75069
27.4352,22.039,603.279,-3161290,-524018,27.19,31.70,-8.76308,-7.75069
27.4452,22.039,603.518,-3165520,-524511,27.20,31.71,-8.77481,-7.75069
27.4552,22.039,603.730,-3167730,-524693,27.21,31.72,-8.78095,-7.75069
27.4652,22.039,604.026,-3172670,-525253,27.22,31.73,-8.79463,-7.75069
27.4752,22.039,604.222,-3176360,-525694,27.23,31.74,-8.80486,-7.75069
27.4852,22.037,604.417,-3180180,-526157,27.24,31.75,-8.81546,-7.84845
27.4952,22.037,604.613,-3182930,-526441,27.25,31.76,-8.82309,-7.84845
27.5052,22.037,604.848,-3187260,-526951,27.26,31.77,-8.83507,-7.84845
27.5152,22.037,605.062,-3190690,-527333,27.27,31.78,-8.84459,-7.84845
27.5252,22.037,605.358,-3195030,-527791,27.28,31.79,-8.85661,-7.84845
27.5352,22.037,605.553,-3198540,-528202,27.29,31.80,-8.86636,-7.84845
27.5452,22.037,605.749,-3202820,-528738,27.30,31.81,-8.87822,-7.84845
27.5552,22.037,605.945,-3206680,-529203,27.31,31.82,-8.88891,-7.84845
27.5652,22.037,606.235,-3210750,-529621,27.32,31.83,-8.90019,-7.84845
27.5752,22.037,606.374,-3214740,-530158,27.33,31.84,-8.91127,-7.84845
27.5852,22.041,606.647,-3221200,-530983,27.34,31.85,-8.92916,-8.01560
27.5952,22.041,606.793,-3224490,-531399,27.35,31.86,-8.93830,-8.01560
27.6052,22.041,606.982,-3228920,-531964,27.36,31.87,-8.95058,-8.01560
27.6152,22.041,607.178,-3234660,-532736,27.37,31.87,-8.96647,-8.01560
27.6252,22.041,607.422,-3238390,-533137,27.38,31.88,-8.97682,-8.01560
27.6352,22.041,607.704,-3241100,-533336,27.39,31.90,-8.98434,-8.01560
27.6452,22.041,607.999,-3247640,-534152,27.40,31.91,-9.00247,-8.01560
27.6552,22.041,608.195,-3251720,-534651,27.41,31.92,-9.01377,-8.01560
27.6652,22.041,608.391,-3255160,-535044,27.42,31.93,-9.02331,-8.01560
27.6752,22.041,608.588,-3258530,-535425,27.43,31.94,-9.03264,-8.01560
27.6852,22.041,608.759,-3262830,-535980,27.44,31.95,-9.04456,-8.01560
27.6952,22.041,608.973,-3264880,-536129,27.45,31.95,-9.05025,-8.01560
27.7052,22.041,609.178,-3268760,-536586,27.46,31.96,-9.06102,-8.01560
27.7152,22.041,609.466,-3271200,-536733,27.47,31.98,-9.06778,-8.01560
27.7252,22.041,609.664,-3273800,-536984,27.48,31.99,-9.07497,-8.01560
27.7352,22.041,609.896,-3275590,-537074,27.49,32.00,-9.07995,-8.01560
27.7452,22.041,610.097,-3277670,-537237,27.50,32.01,-9.08569,-8.01560
27.7552,22.041,610.333,-3278620,-537186,27.51,32.02,-9.08834,-8.01560
27.7652,22.041,610.529,-3281370,-537462,27.52,32.02,-9.09595,-8.01560
27.7752,22.041,610.844,-3281190,-537157,27.53,32.04,-9.09546,-8.01560
27.7852,22.039,611.040,-3281560,-537044,27.54,32.05,-9.09648,-8.11454
27.7952,22.039,611.237,-3282150,-536968,27.55,32.06,-9.09811,-8.11454
27.8052,22.039,611.432,-3283130,-536958,27.56,32.07,-9.10085,-8.11454
27.8152,22.039,611.668,-3282260,-536608,27.57,32.08,-9.09841,-8.11454
27.8252,22.039,611.864,-3284120,-536740,27.58,32.09,-9.10359,-8.11454
27.8352,22.039,612.176,-3284150,-536471,27.59,32.10,-9.10365,-8.11454
27.8452,22.039,612.357,-3284110,-536307,27.60,32.11,-9.10356,-8.11454
27.8552,22.039,612.555,-3284220,-536151,27.61,32.12,-9.10385,-8.11454
27.8652,22.039,612.776,-3284510,-536004,27.62,32.13,-9.10465,-8.11454
27.8752,22.039,612.974,-3281880,-535403,27.63,32.14,-9.09737,-8.11454
27.8852,22.040,613.133,-3281420,-535189,27.64,32.14,-9.09610,-8.08324
27.8952,22.040,613.407,-3280720,-534835,27.65,32.15,-9.09415,-8.08324
27.9052,22.040,613.629,-3276800,-534003,27.66,32.16,-9.08328,-8.08324
27.9152,22.040,613.866,-3271700,-532967,27.67,32.18,-9.06916,-8.08324
27.9252,22.040,614.063,-3269800,-532486,27.68,32.18,-9.06389,-8.08324
27.9352,22.040,614.320,-3265000,-531481,27.69,32.20,-9.05057,-8.08324
27.9452,22.040,614.518,-3262310,-530873,27.70,32.20,-9.04312,-8.08324
27.9552,22.040,614.833,-3261250,-530429,27.71,32.22,-9.04019,-8.08324
27.9652,22.040,615.029,-3260620,-530158,27.72,32.23,-9.03844,-8.08324
27.9752,22.040,615.264,-3259290,-529738,27.73,32.24,-9.03475,-8.08324
27.9852,22.040,615.457,-3259830,-529661,27.74,32.25,-9.03626,-8.08324
27.9952,22.040,615.639,-3259420,-529437,27.75,32.26,-9.03512,-8.08324
28.0052,22.040,615.837,-3260140,-529383,27.76,32.26,-9.03711,-8.08324
28.0152,22.040,616.155,-3260800,-529218,27.77,32.28,-9.03895,-8.08324
28.0252,22.040,616.351,-3262050,-529252,27.78,32.29,-9.04239,-8.08324
28.0352,22.040,616.606,-3263260,-529229,27.79,32.30,-9.04574,-8.08324
28.0452,22.040,616.803,-3264640,-529284,27.80,32.31,-9.04957,-8.08324
28.0552,22.040,617.000,-3265300,-529222,27.81,32.32,-9.05140,-8.08324
28.0652,22.040,617.196,-3266160,-529194,27.82,32.33,-9.05381,-8.08324
28.0752,22.040,617.511,-3266400,-528963,27.83,32.34,-9.05447,-8.08324
28.0852,22.039,617.707,-3267140,-528914,27.84,32.35,-9.05650,-8.06929
28.0952,22.039,617.943,-3266390,-528591,27.85,32.36,-9.05443,-8.06929
28.1052,22.039,618.141,-3266420,-528426,27.86,32.37,-9.05451,-8.06929
28.1152,22.039,618.339,-3264860,-528005,27.87,32.38,-9.05019,-8.06929
28.1252,22.039,618.536,-3264100,-527714,27.88,32.39,-9.04809,-8.06929
28.1352,22.039,618.764,-3262700,-527294,27.89,32.40,-9.04422,-8.06929
28.1452,22.039,619.009,-3261440,-526882,27.90,32.41,-9.04072,-8.06929
28.1552,22.039,619.209,-3259460,-526391,27.91,32.42,-9.03522,-8.06929
28.1652,22.039,619.406,-3257820,-525958,27.92,32.43,-9.03066,-8.06929
28.1752,22.039,619.721,-3254950,-525228,27.93,32.44,-9.02272,-8.06929
28.1852,22.040,619.917,-3253370,-524807,27.94,32.45,-9.01834,-8.01789
28.1952,22.040,620.112,-3250130,-524120,27.95,32.46,-9.00936,-8.01789
28.2052,22.040,620.411,-3248860,-523663,27.96,32.47,-9.00584,-8.01789
28.2152,22.040,620.542,-3246670,-523200,27.97,32.48,-8.99978,-8.01789
28.2252,22.040,620.737,-3244440,-522675,27.98,32.48,-8.99358,-8.01789
28.2352,22.040,621.050,-3241380,-521920,27.99,32.50,-8.98512,-8.01789
28.2452,22.040,621.246,-3241180,-521723,28.00,32.51,-8.98456,-8.01789
28.2552,22.040,621.443,-3239020,-521210,28.01,32.52,-8.97857,-8.01789
28.2652,22.040,621.679,-3238870,-520987,28.02,32.53,-8.97814,-8.01789
28.2752,22.040,621.876,-3238180,-520711,28.03,32.54,-8.97622,-8.01789
28.2852,22.040,622.035,-3238050,-520557,28.04,32.54,-8.97587,-8.01789
28.2952,22.040,622.315,-3237400,-520219,28.05,32.56,-8.97408,-8.01789
28.3052,22.040,622.538,-3238370,-520189,28.06,32.57,-8.97677,-8.01789
28.3152,22.040,622.775,-3238090,-519944,28.07,32.58,-8.97597,-8.01789
28.3252,22.040,622.974,-3238880,-519907,28.08,32.59,-8.97819,-8.01789
28.3352,22.040,623.230,-3239990,-519871,28.09,32.60,-8.98125,-8.01789
28.3452,22.040,623.429,-3241370,-519926,28.10,32.61,-8.98508,-8.01789
28.3552,22.040,623.744,-3242040,-519771,28.11,32.62,-8.98694,-8.01789
28.3652,22.040,623.939,-3244470,-519998,28.12,32.63,-8.99368,-8.01789
28.3752,22.040,624.176,-3244990,-519885,28.13,32.64,-8.99512,-8.01789
28.3852,22.041,624.369,-3246330,-519937,28.14,32.65,-8.99882,-8.01035
28.3952,22.041,624.551,-3246590,-519828,28.15,32.66,-8.99956,-8.01035
28.4052,22.041,624.745,-3247360,-519790,28.16,32.67,-9.00169,-8.01035
28.4152,22.041,625.058,-3247200,-519504,28.17,32.68,-9.00125,-8.01035
28.4252,22.041,625.253,-3247490,-519389,28.18,32.69,-9.00205,-8.01035
28.4352,22.041,625.489,-3246870,-519092,28.19,32.70,-9.00031,-8.01035
28.4452,22.041,625.687,-3247550,-519038,28.20,32.71,-9.00221,-8.01035
28.4552,22.041,625.885,-3245470,-518541,28.21,32.72,-8.99644,-8.01035
28.4652,22.041,626.083,-3245580,-518395,28.22,32.73,-8.99674,-8.01035
28.4752,22.041,626.391,-3244600,-517984,28.23,32.74,-8.99404,-8.01035
28.4852,22.039,626.489,-3242930,-517636,28.24,32.74,-8.98941,-8.00519
28.4952,22.039,626.731,-3241090,-517143,28.25,32.76,-8.98431,-8.00519
28.5052,22.039,626.953,-3240500,-516865,28.26,32.77,-8.98267,-8.00519
28.5152,22.039,627.150,-3238950,-516455,28.27,32.77,-8.97837,-8.00519
28.5252,22.039,627.394,-3238900,-516246,28.28,32.79,-8.97823,-8.00519
28.5352,22.039,627.735,-3238890,-515965,28.29,32.80,-8.97820,-8.00519
28.5452,22.039,627.866,-3238780,-515839,28.30,32.81,-8.97790,-8.00519
28.5552,22.039,628.173,-3237620,-515402,28.31,32.82,-8.97467,-8.00519
28.5652,22.039,628.369,-3238080,-515315,28.32,32.83,-8.97596,-8.00519
28.5752,22.039,628.567,-3236480,-514898,28.33,32.84,-8.97152,-8.00519
28.5852,22.039,628.740,-3234490,-514440,28.34,32.85,-8.96600,-8.00519
28.5952,22.039,629.017,-3232160,-513843,28.35,32.86,-8.95954,-8.00519
28.6052,22.039,629.178,-3234050,-514012,28.36,32.87,-8.96479,-8.00519
28.6152,22.039,629.472,-3235100,-513939,28.37,32.88,-8.96771,-8.00519
28.6252,22.039,629.668,-3237480,-514157,28.38,32.89,-8.97430,-8.00519
28.6352,22.039,629.898,-3236880,-513874,28.39,32.90,-8.97263,-8.00519
28.6452,22.039,630.098,-3234510,-513335,28.40,32.91,-8.96607,-8.00519
28.6552,22.039,630.405,-3233130,-512866,28.41,32.92,-8.96225,-8.00519
28.6652,22.039,630.536,-3232910,-512724,28.42,32.93,-8.96162,-8.00519
28.6752,22.039,630.842,-3232780,-512455,28.43,32.94,-8.96127,-8.00519
28.6852,22.042,631.037,-3234120,-512508,28.44,32.95,-8.96497,-7.98795
28.6952,22.042,631.233,-3234430,-512398,28.45,32.96,-8.96583,-7.98795
28.7052,22.042,631.429,-3235450,-512402,28.46,32.97,-8.96867,-7.98795
28.7152,22.042,631.666,-3235410,-512204,28.47,32.98,-8.96857,-7.98795
28.7252,22.042,631.865,-3236640,-512235,28.48,32.99,-8.97195,-7.98795
28.7352,22.042,632.180,-3235770,-511843,28.49,33.00,-8.96955,-7.98795
28.7452,22.042,632.376,-3236310,-511771,28.50,33.01,-8.97106,-7.98795
28.7552,22.042,632.573,-3235080,-511416,28.51,33.02,-8.96764,-7.98795
28.7652,22.042,632.769,-3233980,-511084,28.52,33.03,-8.96459,-7.98795
28.7752,22.042,633.001,-3232850,-510718,28.53,33.04,-8.96147,-7.98795
28.7852,22.039,633.149,-3232040,-510470,28.54,33.04,-8.95921,-7.98104
28.7952,22.039,633.321,-3230750,-510128,28.54,33.05,-8.95563,-7.98104
28.8052,22.039,633.573,-3231620,-510063,28.56,33.06,-8.95805,-7.98104
28.8152,22.039,633.831,-3231330,-509810,28.57,33.08,-8.95724,-7.98104
28.8252,22.039,634.074,-3231830,-509692,28.58,33.09,-8.95862,-7.98104
28.8352,22.039,634.341,-3231250,-509387,28.59,33.10,-8.95702,-7.98104
28.8452,22.039,634.536,-3231360,-509247,28.60,33.11,-8.95732,-7.98104
28.8552,22.039,634.732,-3230690,-508985,28.61,33.12,-8.95547,-7.98104
28.8652,22.039,635.045,-3232790,-509066,28.62,33.13,-8.96131,-7.98104
28.8752,22.039,635.240,-3233100,-508956,28.63,33.14,-8.96214,-7.98104
28.8852,22.039,635.411,-3234400,-509026,28.64,33.15,-8.96577,-7.97991
28.8952,22.039,635.624,-3233470,-508707,28.65,33.16,-8.96317,-7.97991
28.9052,22.039,635.829,-3233970,-508622,28.66,33.17,-8.96456,-7.97991
28.9152,22.039,636.024,-3233670,-508419,28.67,33.17,-8.96373,-7.97991
28.9252,22.039,636.315,-3233540,-508166,28.68,33.19,-8.96336,-7.97991
28.9352,22.039,636.568,-3233540,-507965,28.69,33.20,-8.96337,-7.97991
28.9452,22.039,636.768,-3233570,-507810,28.70,33.21,-8.96347,-7.97991
28.9552,22.039,637.004,-3232870,-507513,28.71,33.22,-8.96153,-7.97991
28.9652,22.039,637.200,-3233210,-507409,28.72,33.23,-8.96246,-7.97991
28.9752,22.039,637.396,-3231830,-507036,28.73,33.24,-8.95863,-7.97991
28.9852,22.039,637.710,-3230380,-506560,28.74,33.25,-8.95461,-7.97991
28.9952,22.039,637.906,-3228540,-506116,28.75,33.26,-8.94952,-7.97991
29.0052,22.039,638.101,-3228660,-505979,28.76,33.27,-8.94984,-7.97991
29.0152,22.039,638.337,-3226250,-505415,28.77,33.28,-8.94317,-7.97991
29.0252,22.039,638.518,-3225130,-505097,28.78,33.29,-8.94007,-7.97991
29.0352,22.039,638.724,-3223800,-504724,28.79,33.30,-8.93636,-7.97991
29.0452,22.039,639.043,-3221610,-504131,28.80,33.31,-8.93031,-7.97991
29.0552,22.039,639.239,-3218850,-503544,28.81,33.32,-8.92266,-7.97991
29.0652,22.039,639.475,-3218520,-503306,28.82,33.33,-8.92174,-7.97991
29.0752,22.039,639.668,-3217070,-502928,28.83,33.34,-8.91772,-7.97991
29.0852,22.038,639.815,-3215190,-502518,28.84,33.34,-8.91250,-7.92713
29.0952,22.038,639.986,-3212330,-501938,28.85,33.35,-8.90459,-7.92713
29.1052,22.038,640.183,-3210940,-501566,28.85,33.36,-8.90073,-7.92713
29.1152,22.038,640.386,-3208450,-501019,28.86,33.37,-8.89383,-7.92713
29.1252,22.038,640.666,-3207280,-500617,28.88,33.38,-8.89058,-7.92713
29.1352,22.038,641.013,-3203860,-499812,28.89,33.40,-8.88109,-7.92713
29.1452,22.038,641.209,-3203010,-499527,28.90,33.41,-8.87874,-7.92713
29.1552,22.038,641.405,-3200470,-498977,28.91,33.42,-8.87169,-7.92713
29.1652,22.038,641.606,-3198930,-498582,28.92,33.43,-8.86743,-7.92713
29.1752,22.038,641.838,-3196280,-497989,28.93,33.44,-8.86010,-7.92713
29.1852,22.042,642.018,-3194960,-497643,28.94,33.44,-8.85642,-7.85135
29.1952,22.042,642.294,-3192370,-497026,28.95,33.46,-8.84924,-7.85135
29.2052,22.042,642.512,-3190770,-496609,28.96,33.47,-8.84483,-7.85135
29.2152,22.042,642.708,-3189370,-496240,28.97,33.48,-8.84094,-7.85135
29.2252,22.042,642.923,-3187750,-495821,28.98,33.48,-8.83644,-7.85135
29.2352,22.042,643.172,-3184840,-495177,28.99,33.50,-8.82837,-7.85135
29.2452,22.042,643.376,-3183650,-494835,29.00,33.51,-8.82508,-7.85135
29.2552,22.042,643.689,-3181170,-494210,29.01,33.52,-8.81821,-7.85135
29.2652,22.042,643.884,-3180190,-493908,29.02,33.53,-8.81549,-7.85135
29.2752,22.042,644.079,-3178990,-493571,29.03,33.54,-8.81216,-7.85135
29.2852,22.042,644.276,-3178450,-493337,29.04,33.55,-8.81066,-7.85135
29.2952,22.042,644.505,-3175820,-492753,29.05,33.56,-8.80336,-7.85135
29.3052,22.042,644.719,-3175880,-492598,29.06,33.57,-8.80353,-7.85135
29.3152,22.042,645.038,-3173400,-491970,29.07,33.58,-8.79665,-7.85135
29.3252,22.042,645.235,-3171880,-491585,29.08,33.59,-8.79245,-7.85135
29.3352,22.042,645.432,-3171370,-491356,29.09,33.60,-8.79103,-7.85135
29.3452,22.042,645.669,-3171330,-491170,29.10,33.61,-8.79094,-7.85135
29.3552,22.042,645.868,-3170140,-490834,29.11,33.62,-8.78762,-7.85135
29.3652,22.042,646.066,-3170350,-490716,29.12,33.63,-8.78820,-7.85135
29.3752,22.042,646.264,-3168810,-490328,29.13,33.64,-8.78394,-7.85135
29.3852,22.043,646.481,-3167680,-489987,29.14,33.65,-8.78080,-7.80452
29.3952,22.043,646.669,-3166520,-489667,29.15,33.65,-8.77759,-7.80452
29.4052,22.043,646.876,-3166540,-489513,29.16,33.66,-8.77766,-7.80452
29.4152,22.043,647.136,-3166320,-489282,29.17,33.67,-8.77705,-7.80452
29.4252,22.043,647.382,-3167120,-489220,29.18,33.69,-8.77926,-7.80452
29.4352,22.043,647.610,-3165050,-488728,29.19,33.70,-8.77352,-7.80452
29.4452,22.043,647.908,-3164010,-488342,29.20,33.71,-8.77064,-7.80452
29.4552,22.043,648.073,-3162530,-487990,29.21,33.72,-8.76654,-7.80452
29.4652,22.043,648.367,-3160840,-487508,29.22,33.73,-8.76185,-7.80452
29.4752,22.043,648.563,-3159610,-487170,29.23,33.74,-8.75843,-7.80452
29.4852,22.043,648.734,-3160640,-487201,29.24,33.75,-8.76129,-7.76912
29.4952,22.043,648.916,-3158450,-486728,29.25,33.76,-8.75523,-7.76912
29.5052,22.043,649.169,-3157350,-486368,29.26,33.77,-8.75216,-7.76912
29.5152,22.043,649.383,-3156400,-486062,29.27,33.78,-8.74955,-7.76912
29.5252,22.043,649.640,-3154850,-485630,29.28,33.79,-8.74523,-7.76912
29.5352,22.043,649.895,-3152840,-485130,29.29,33.80,-8.73967,-7.76912
29.5452,22.043,650.097,-3153850,-485135,29.30,33.81,-8.74246,-7.76912
29.5552,22.043,650.294,-3153130,-484878,29.31,33.82,-8.74047,-7.76912
29.5652,22.043,650.523,-3152360,-484588,29.32,33.83,-8.73833,-7.76912
29.5752,22.043,650.728,-3151510,-484305,29.33,33.84,-8.73598,-7.76912
29.5852,22.043,651.043,-3150040,-483846,29.34,33.85,-8.73192,-7.76912
29.5952,22.043,651.244,-3148910,-483522,29.35,33.86,-8.72878,-7.76912
29.6052,22.043,651.442,-3149740,-483504,29.36,33.87,-8.73109,-7.76912
29.6152,22.043,651.639,-3148290,-483134,29.37,33.88,-8.72706,-7.76912
29.6252,22.043,651.868,-3148600,-483012,29.38,33.89,-8.72793,-7.76912
29.6352,22.043,652.073,-3149020,-482925,29.39,33.90,-8.72909,-7.76912
29.6452,22.043,652.270,-3148270,-482663,29.40,33.91,-8.72701,-7.76912
29.6552,22.043,652.563,-3146520,-482178,29.41,33.92,-8.72214,-7.76912
29.6652,22.043,652.784,-3148080,-482255,29.42,33.93,-8.72649,-7.76912
29.6752,22.043,652.981,-3147030,-481948,29.43,33.94,-8.72357,-7.76912
29.6852,22.040,653.158,-3147480,-481887,29.44,33.95,-8.72482,-7.74783
29.6952,22.040,653.334,-3148520,-481916,29.45,33.95,-8.72770,-7.74783
29.7052,22.040,653.532,-3148550,-481775,29.46,33.96,-8.72779,-7.74783
29.7152,22.040,653.746,-3146800,-481350,29.47,33.97,-8.72294,-7.74783
29.7252,22.040,654.092,-3148000,-481278,29.48,33.99,-8.72626,-7.74783
29.7352,22.040,654.323,-3146410,-480865,29.49,34.00,-8.72184,-7.74783
29.7452,22.040,654.554,-3146350,-480686,29.50,34.01,-8.72168,-7.74783
29.7552,22.040,654.759,-3146390,-480542,29.51,34.02,-8.72180,-7.74783
29.7652,22.040,654.957,-3146430,-480403,29.52,34.03,-8.72191,-7.74783
29.7752,22.040,655.249,-3144870,-479950,29.53,34.04,-8.71758,-7.74783
29.7852,22.039,655.444,-3145810,-479951,29.54,34.05,-8.72019,-7.73120
29.7952,22.039,655.626,-3144380,-479599,29.55,34.06,-8.71622,-7.73120
29.8052,22.039,655.841,-3142800,-479202,29.56,34.07,-8.71184,-7.73120
29.8152,22.039,656.058,-3141840,-478897,29.57,34.08,-8.70917,-7.73120
29.8252,22.039,656.273,-3142420,-478828,29.58,34.09,-8.71079,-7.73120
29.8352,22.039,656.585,-3140590,-478321,29.59,34.10,-8.70570,-7.73120
29.8452,22.039,656.804,-3139920,-478060,29.60,34.11,-8.70385,-7.73120
29.8552,22.039,657.042,-3138590,-477685,29.61,34.12,-8.70018,-7.73120
29.8652,22.039,657.239,-3137520,-477380,29.62,34.13,-8.69722,-7.73120
29.8752,22.039,657.436,-3135600,-476944,29.63,34.14,-8.69189,-7.73120
29.8852,22.039,657.634,-3134750,-476670,29.64,34.15,-8.68952,-7.73120
29.8952,22.039,657.928,-3132770,-476156,29.65,34.16,-8.68402,-7.73120
29.9052,22.039,658.147,-3131940,-475873,29.66,34.17,-8.68174,-7.73120
29.9152,22.039,658.342,-3130280,-475479,29.67,34.18,-8.67714,-7.73120
29.9252,22.039,658.571,-3129710,-475228,29.68,34.19,-8.67557,-7.73120
29.9352,22.039,658.775,-3127740,-474782,29.69,34.20,-8.67010,-7.73120
29.9452,22.039,658.970,-3127020,-474531,29.70,34.21,-8.66811,-7.73120
29.9552,22.039,659.263,-3124700,-473969,29.71,34.22,-8.66167,-7.73120
29.9652,22.039,659.482,-3123610,-473647,29.72,34.23,-8.65866,-7.73120
29.9752,22.039,659.678,-3122090,-473275,29.73,34.24,-8.65444,-7.73120
29.9852,22.040,659.856,-3121460,-473052,29.74,34.25,-8.65269,-7.68258
29.9952,22.040,660.033,-3119640,-472649,29.75,34.26,-8.64764,-7.68258
30.0052,22.040,660.230,-3118480,-472332,29.76,34.27,-8.64442,-7.68258
30.0152,22.040,660.443,-3116750,-471918,29.77,34.27,-8.63962,-7.68258
30.0252,22.040,660.793,-3115030,-471408,29.78,34.29,-8.63487,-7.68258
30.0352,22.040,661.023,-3112730,-470896,29.79,34.30,-8.62848,-7.68258
30.0452,22.040,661.251,-3112240,-470659,29.80,34.31,-8.62713,-7.68258
30.0552,22.040,661.456,-3109510,-470101,29.81,34.32,-8.61957,-7.68258
30.0652,22.040,661.653,-3108260,-469772,29.82,34.33,-8.61609,-7.68258
30.0752,22.040,661.943,-3106950,-469369,29.84,34.34,-8.61248,-7.68258
30.0852,22.042,662.137,-3105700,-469042,29.84,34.35,-8.60900,-7.63661
30.0952,22.042,662.317,-3104580,-468746,29.85,34.36,-8.60591,-7.63661
30.1052,22.042,662.532,-3105800,-468778,29.86,34.37,-8.60929,-7.63661
30.1152,22.042,662.749,-3105620,-468597,29.87,34.38,-8.60878,-7.63661
30.1252,22.042,662.964,-3106870,-468634,29.88,34.39,-8.61225,-7.63661
30.1352,22.042,663.275,-3108090,-468597,29.90,34.40,-8.61561,-7.63661
30.1452,22.042,663.492,-3108590,-468520,29.90,34.41,-8.61702,-7.63661
30.1552,22.042,663.688,-3109530,-468523,29.91,34.42,-8.61961,-7.63661
30.1652,22.042,663.883,-3112310,-468804,29.92,34.43,-8.62733,-7.63661
30.1752,22.042,664.102,-3112830,-468728,29.93,34.44,-8.62877,-7.63661
30.1852,22.042,664.323,-3114840,-468874,29.94,34.45,-8.63434,-7.67317
30.1952,22.042,664.613,-3116290,-468888,29.96,34.46,-8.63836,-7.67317
30.2052,22.042,664.831,-3118400,-469051,29.97,34.47,-8.64419,-7.67317
30.2152,22.042,665.017,-3118480,-468932,29.97,34.48,-8.64443,-7.67317
30.2252,22.042,665.230,-3120570,-469096,29.98,34.49,-8.65021,-7.67317
30.2352,22.042,665.455,-3121100,-469017,29.99,34.50,-8.65168,-7.67317
30.2452,22.042,665.658,-3122070,-469021,30.00,34.51,-8.65438,-7.67317
30.2552,22.042,665.855,-3122580,-468958,30.01,34.52,-8.65579,-7.67317
30.2652,22.042,666.109,-3123780,-468959,30.02,34.53,-8.65912,-7.67317
30.2752,22.042,666.326,-3123840,-468815,30.03,34.54,-8.65927,-7.67317
30.2852,22.039,666.509,-3124460,-468780,30.04,34.55,-8.66100,-7.67317
30.2952,22.039,666.729,-3123720,-468514,30.05,34.56,-8.65895,-7.67317
30.3052,22.039,666.928,-3125120,-468584,30.06,34.57,-8.66282,-7.67317
30.3152,22.039,667.126,-3124700,-468383,30.07,34.58,-8.66168,-7.67317
30.3252,22.039,667.320,-3124660,-468241,30.08,34.58,-8.66157,-7.67317
30.3352,22.039,667.636,-3124280,-467962,30.09,34.60,-8.66052,-7.67317
30.3452,22.039,667.929,-3124520,-467792,30.10,34.61,-8.66116,-7.67317
30.3552,22.039,668.149,-3122510,-467337,30.11,34.62,-8.65559,-7.67317
30.3652,22.039,668.344,-3122900,-467260,30.12,34.63,-8.65669,-7.67317
30.3752,22.039,668.540,-3121690,-466941,30.13,34.64,-8.65332,-7.67317
30.3852,22.042,668.738,-3120900,-466684,30.14,34.65,-8.65112,-7.66784
30.3952,22.042,668.935,-3119790,-466381,30.15,34.66,-8.64806,-7.66784
30.4052,22.042,669.187,-3119270,-466128,30.16,34.67,-8.64662,-7.66784
30.4152,22.042,669.447,-3117550,-465690,30.17,34.68,-8.64184,-7.66784
30.4252,22.042,669.663,-3116550,-465390,30.18,34.69,-8.63907,-7.66784
30.4352,22.042,669.914,-3114840,-464962,30.19,34.70,-8.63434,-7.66784
30.4452,22.042,670.119,-3114740,-464804,30.20,34.71,-8.63406,-7.66784
