Filename,PCU_A4_NA_2
Instrument name,RSAG2
Operator,
rundate,9/18/2018
proceduresegments,Flow Axial Test
[step]
Axial - 1
Step time,Temperature,Strain,Stress,Modulus,Delta length,Gap,Force,Axial force
0.355166,21.860,3.51181,-505079,-1.43823e7,0.1861,5.486,-1.40008,-0.379080
0.365166,21.860,3.68669,-512103,-1.38906e7,0.1954,5.495,-1.41955,-0.379080
0.375166,21.860,3.85126,-517232,-1.34302e7,0.2041,5.504,-1.43377,-0.379080
0.385167,21.860,4.04524,-524329,-1.29616e7,0.2144,5.514,-1.45344,-0.379080
0.395167,21.860,4.15916,-530105,-1.27455e7,0.2204,5.520,-1.46945,-0.379080
0.405167,21.860,4.36359,-536398,-1.22926e7,0.2313,5.531,-1.48690,-0.379080
0.415167,21.860,4.55755,-542543,-1.19043e7,0.2415,5.541,-1.50393,-0.379080
0.425167,21.860,4.72377,-549260,-1.16276e7,0.2503,5.550,-1.52255,-0.379080
0.435166,21.860,4.96247,-554824,-1.11804e7,0.2630,5.563,-1.53797,-0.379080
0.445166,21.860,5.19007,-561515,-1.08190e7,0.2751,5.575,-1.55652,-0.379080
0.455166,21.860,5.35711,-566891,-1.05820e7,0.2839,5.584,-1.57142,-0.379080
0.465166,21.860,5.52350,-573155,-1.03767e7,0.2927,5.592,-1.58878,-0.379080
0.475167,21.860,5.68986,-579494,-1.01847e7,0.3015,5.601,-1.60636,-0.379080
0.485167,21.860,5.85620,-585815,-1.00033e7,0.3104,5.610,-1.62388,-0.379080
0.495167,21.858,6.03724,-590968,-9788710,0.3200,5.620,-1.63816,-0.629219
0.505167,21.858,6.19876,-597788,-9643670,0.3285,5.628,-1.65707,-0.629219
0.515166,21.858,6.36175,-603374,-9484410,0.3372,5.637,-1.67255,-0.629219
0.525166,21.858,6.58988,-609242,-9245120,0.3492,5.649,-1.68882,-0.629219
0.535166,21.858,6.77297,-615544,-9088250,0.3589,5.659,-1.70629,-0.629219
0.545166,21.858,6.95366,-622143,-8946980,0.3685,5.668,-1.72458,-0.629219
0.555167,21.858,7.19296,-627315,-8721240,0.3812,5.681,-1.73892,-0.629219
0.565167,21.858,7.34134,-633656,-8631340,0.3891,5.689,-1.75649,-0.629219
0.575167,21.858,7.58870,-639074,-8421390,0.4022,5.702,-1.77151,-0.629219
0.585167,21.858,7.75527,-645277,-8320490,0.4110,5.711,-1.78871,-0.629219
0.595168,21.862,7.90151,-650944,-8238220,0.4188,5.718,-1.80442,-0.869146
0.605166,21.862,8.05383,-657687,-8166130,0.4268,5.727,-1.82311,-0.869146
0.615166,21.862,8.25871,-663302,-8031540,0.4377,5.737,-1.83867,-0.869146
0.625166,21.862,8.45173,-669644,-7923160,0.4479,5.748,-1.85625,-0.869146
0.635167,21.862,8.65998,-675118,-7795840,0.4590,5.759,-1.87143,-0.869146
0.645167,21.862,8.88219,-681468,-7672300,0.4707,5.770,-1.88903,-0.869146
0.655167,21.862,9.05492,-687010,-7587150,0.4799,5.780,-1.90439,-0.869146
0.665167,21.862,9.22210,-693790,-7523130,0.4887,5.788,-1.92319,-0.869146
0.675168,21.862,9.43627,-699466,-7412530,0.5001,5.800,-1.93892,-0.869146
0.685166,21.862,9.57483,-705863,-7372070,0.5074,5.807,-1.95665,-0.869146
0.695166,21.862,9.82190,-711177,-7240730,0.5205,5.820,-1.97138,-1.11098
0.705166,21.862,9.98831,-717498,-7183380,0.5294,5.829,-1.98891,-1.11098
0.715167,21.862,10.1542,-722864,-7118850,0.5381,5.838,-2.00378,-1.11098
0.725167,21.862,10.3209,-729974,-7072780,0.5470,5.847,-2.02349,-1.11098
0.735167,21.862,10.5611,-735628,-6965470,0.5597,5.859,-2.03916,-1.11098
0.745167,21.862,10.7729,-742014,-6887770,0.5709,5.871,-2.05686,-1.11098
0.755167,21.862,10.9403,-747437,-6831930,0.5798,5.880,-2.07189,-1.11098
0.765166,21.862,11.1077,-753786,-6786150,0.5887,5.888,-2.08949,-1.11098
0.775166,21.862,11.2753,-760097,-6741260,0.5976,5.897,-2.10699,-1.11098
0.785166,21.862,11.5321,-766767,-6649000,0.6112,5.911,-2.12548,-1.11098
0.795166,21.863,11.6795,-771842,-6608500,0.6190,5.919,-2.13955,-1.11098
0.805167,21.863,11.8517,-778823,-6571430,0.6281,5.928,-2.15890,-1.11098
0.815167,21.863,12.0278,-784478,-6522210,0.6374,5.937,-2.17457,-1.11098
0.825167,21.863,12.1760,-790585,-6492990,0.6453,5.945,-2.19150,-1.11098
0.835167,21.863,12.3502,-796292,-6447590,0.6545,5.954,-2.20732,-1.11098
0.845168,21.863,12.6319,-803873,-6363820,0.6695,5.969,-2.22834,-1.11098
0.855166,21.863,12.8105,-809666,-6320340,0.6789,5.979,-2.24439,-1.11098
0.865166,21.863,13.0114,-815951,-6271050,0.6896,5.989,-2.26181,-1.11098
0.875166,21.863,13.1789,-821334,-6232180,0.6984,5.998,-2.27674,-1.11098
0.885167,21.863,13.3455,-828188,-6205740,0.7073,6.007,-2.29574,-1.11098
0.895167,21.861,13.5033,-833870,-6175320,0.7156,6.015,-2.31149,-1.35918
0.905167,21.861,13.6638,-840278,-6149680,0.7241,6.024,-2.32925,-1.35918
0.915167,21.861,13.8709,-846759,-6104580,0.7351,6.035,-2.34722,-1.35918
0.925168,21.861,14.1327,-854057,-6043100,0.7490,6.049,-2.36744,-1.35918
0.935166,21.861,14.3006,-859371,-6009340,0.7579,6.058,-2.38218,-1.35918
0.945166,21.861,14.4683,-866621,-5989800,0.7668,6.066,-2.40227,-1.35918
0.955166,21.861,14.6362,-872218,-5959330,0.7757,6.075,-2.41779,-1.35918
0.965167,21.861,14.8514,-878056,-5912270,0.7871,6.087,-2.43397,-1.35918
0.975167,21.861,15.0378,-884422,-5881340,0.7970,6.097,-2.45162,-1.35918
0.985167,21.861,15.2369,-892738,-5859040,0.8075,6.107,-2.47467,-1.35918
0.995167,21.861,15.3625,-897961,-5845140,0.8142,6.114,-2.48915,-1.61677
1.00517,21.861,15.5061,-904788,-5835040,0.8218,6.121,-2.50807,-1.61677
1.01517,21.861,15.6734,-911458,-5815300,0.8306,6.130,-2.52656,-1.61677
1.02517,21.861,15.8468,-917709,-5791130,0.8398,6.140,-2.54389,-1.61677
1.03517,21.861,16.1451,-923618,-5720720,0.8556,6.155,-2.56027,-1.61677
1.04517,21.861,16.3211,-931740,-5708810,0.8650,6.165,-2.58278,-1.61677
1.05517,21.861,16.4764,-937328,-5688900,0.8732,6.173,-2.59827,-1.61677
1.06517,21.861,16.7180,-944351,-5648690,0.8860,6.186,-2.61774,-1.61677
1.07517,21.861,16.9147,-950753,-5620880,0.8964,6.196,-2.63549,-1.61677
1.08517,21.861,17.0826,-957610,-5605750,0.9053,6.205,-2.65449,-1.61677
1.09517,21.863,17.2353,-964313,-5594980,0.9134,6.213,-2.67308,-1.61677
1.10517,21.863,17.3832,-971475,-5588580,0.9213,6.221,-2.69293,-1.61677
1.11517,21.863,17.5435,-977075,-5569450,0.9298,6.229,-2.70845,-1.61677
1.12517,21.863,17.6874,-984367,-5565340,0.9374,6.237,-2.72866,-1.61677
1.13517,21.863,17.9882,-991186,-5510190,0.9533,6.253,-2.74757,-1.61677
1.14517,21.863,18.2204,-997980,-5477250,0.9656,6.265,-2.76640,-1.61677
1.15517,21.863,18.3893,-1004880,-5464500,0.9746,6.274,-2.78554,-1.61677
1.16517,21.863,18.5580,-1012560,-5456180,0.9835,6.283,-2.80681,-1.61677
1.17517,21.863,18.7264,-1018830,-5440620,0.9924,6.292,-2.82421,-1.61677
1.18517,21.863,18.9675,-1026590,-5412380,1.005,6.305,-2.84572,-1.61677
1.19517,21.862,19.1428,-1033160,-5397130,1.015,6.314,-2.86392,-1.88785
1.20517,21.862,19.2960,-1038980,-5384440,1.023,6.322,-2.88006,-1.88785
1.21517,21.862,19.4753,-1046380,-5372870,1.032,6.332,-2.90058,-1.88785
1.22517,21.862,19.6626,-1054910,-5365070,1.042,6.342,-2.92421,-1.88785
1.23517,21.862,19.8443,-1060700,-5345110,1.052,6.351,-2.94025,-1.88785
1.24517,21.862,20.1021,-1068610,-5315900,1.065,6.365,-2.96218,-1.88785
1.25517,21.862,20.2703,-1075810,-5307350,1.074,6.374,-2.98215,-1.88785
1.26517,21.862,20.4589,-1082600,-5291610,1.084,6.384,-3.00098,-1.88785
1.27517,21.862,20.6268,-1088990,-5279480,1.093,6.393,-3.01868,-1.88785
1.28517,21.862,20.7950,-1097440,-5277460,1.102,6.402,-3.04212,-1.88785
1.29517,21.862,20.9631,-1104290,-5267790,1.111,6.411,-3.06110,-2.17625
1.30517,21.862,21.2035,-1111650,-5242760,1.124,6.423,-3.08149,-2.17625
1.31517,21.862,21.3981,-1118960,-5229250,1.134,6.434,-3.10175,-2.17625
1.32517,21.862,21.5985,-1127020,-5218060,1.145,6.444,-3.12411,-2.17625
1.33517,21.862,21.7670,-1133510,-5207470,1.154,6.453,-3.14209,-2.17625
1.34517,21.862,21.9349,-1141350,-5203350,1.162,6.462,-3.16382,-2.17625
1.35517,21.862,22.1025,-1148900,-5198060,1.171,6.471,-3.18475,-2.17625
1.36517,21.862,22.2702,-1156530,-5193160,1.180,6.480,-3.20590,-2.17625
1.37517,21.862,22.4512,-1162960,-5179960,1.190,6.490,-3.22374,-2.17625
1.38517,21.862,22.6401,-1171750,-5175550,1.200,6.500,-3.24809,-2.17625
1.39517,21.862,22.8236,-1179140,-5166310,1.210,6.509,-3.26857,-2.17625
1.40517,21.862,22.9961,-1186860,-5161120,1.219,6.518,-3.28997,-2.17625
1.41517,21.862,23.1765,-1193770,-5150780,1.228,6.528,-3.30914,-2.17625
1.42517,21.862,23.4054,-1202520,-5137770,1.240,6.540,-3.33338,-2.17625
1.43517,21.862,23.5968,-1209260,-5124690,1.251,6.550,-3.35208,-2.17625
1.44517,21.862,23.7739,-1217390,-5120700,1.260,6.560,-3.37460,-2.17625
1.45517,21.862,23.9416,-1225010,-5116650,1.269,6.569,-3.39572,-2.17625
1.46517,21.862,24.1821,-1233070,-5099110,1.282,6.581,-3.41807,-2.17625
1.47517,21.862,24.3776,-1240450,-5088490,1.292,6.592,-3.43853,-2.17625
1.48517,21.862,24.5452,-1249090,-5088940,1.301,6.601,-3.46248,-2.17625
1.49517,21.861,24.6981,-1256400,-5087020,1.309,6.609,-3.48274,-2.48191
1.50517,21.861,24.8467,-1264440,-5088950,1.317,6.616,-3.50502,-2.48191
1.51517,21.861,25.0145,-1271970,-5084910,1.326,6.625,-3.52589,-2.48191
1.52517,21.861,25.1872,-1280760,-5084950,1.335,6.635,-3.55025,-2.48191
1.53517,21.861,25.4491,-1288050,-5061270,1.349,6.648,-3.57046,-2.48191
1.54517,21.861,25.5939,-1296760,-5066700,1.356,6.656,-3.59463,-2.48191
1.55517,21.861,25.8143,-1304270,-5052520,1.368,6.668,-3.61544,-2.48191
1.56517,21.861,26.0097,-1312900,-5047710,1.378,6.678,-3.63935,-2.48191
1.57517,21.861,26.1774,-1320230,-5043410,1.387,6.687,-3.65968,-2.48191
1.58517,21.861,26.3451,-1328720,-5043530,1.396,6.696,-3.68322,-2.48191
1.59517,21.861,26.5127,-1336890,-5042460,1.405,6.705,-3.70586,-2.80483
1.60517,21.861,26.6802,-1345760,-5044020,1.414,6.714,-3.73044,-2.80483
1.61517,21.861,26.8877,-1353010,-5032070,1.425,6.725,-3.75054,-2.80483
1.62517,21.861,27.1168,-1361760,-5021810,1.437,6.737,-3.77479,-2.80483
1.63517,21.861,27.2981,-1370010,-5018700,1.447,6.746,-3.79767,-2.80483
1.64517,21.861,27.5197,-1377630,-5005980,1.458,6.758,-3.81879,-2.80483
1.65517,21.861,27.6820,-1386040,-5007000,1.467,6.767,-3.84209,-2.80483
1.66517,21.861,27.8902,-1395650,-5004070,1.478,6.778,-3.86873,-2.80483
1.67517,21.861,28.0852,-1403070,-4995760,1.488,6.788,-3.88931,-2.80483
1.68517,21.861,28.2520,-1411660,-4996670,1.497,6.797,-3.91312,-2.80483
1.69517,21.862,28.3878,-1420090,-5002460,1.504,6.804,-3.93649,-2.80483
1.70517,21.862,28.4833,-1428300,-5014520,1.510,6.809,-3.95925,-2.80483
1.71517,21.862,28.7505,-1436260,-4995590,1.524,6.823,-3.98131,-2.80483
1.72517,21.862,28.9383,-1446130,-4997300,1.534,6.833,-4.00867,-2.80483
1.73517,21.862,29.1783,-1454460,-4984710,1.546,6.846,-4.03175,-2.80483
1.74517,21.862,29.3731,-1462480,-4978980,1.557,6.856,-4.05400,-2.80483
1.75517,21.862,29.5397,-1470700,-4978700,1.566,6.865,-4.07677,-2.80483
1.76517,21.862,29.7301,-1479900,-4977780,1.576,6.875,-4.10227,-2.80483
1.77517,21.862,29.9066,-1487360,-4973360,1.585,6.885,-4.12297,-2.80483
1.78517,21.862,30.0742,-1496920,-4977430,1.594,6.894,-4.14947,-2.80483
1.79517,21.864,30.2559,-1505730,-4976650,1.603,6.903,-4.17389,-3.14201
1.80517,21.864,30.4412,-1514220,-4974260,1.613,6.913,-4.19743,-3.14201
1.81517,21.864,30.6070,-1522290,-4973650,1.622,6.922,-4.21978,-3.14201
1.82517,21.864,30.7745,-1531370,-4976090,1.631,6.931,-4.24495,-3.14201
1.83517,21.864,30.9817,-1539390,-4968690,1.642,6.942,-4.26718,-3.14201
1.84517,21.864,31.1570,-1548390,-4969650,1.651,6.951,-4.29215,-3.14201
1.85517,21.864,31.3242,-1556940,-4970410,1.660,6.960,-4.31585,-3.14201
1.86517,21.864,31.5304,-1566290,-4967570,1.671,6.971,-4.34176,-3.14201
1.87517,21.864,31.7229,-1574080,-4961960,1.681,6.981,-4.36334,-3.14201
1.88517,21.864,31.9306,-1583630,-4959600,1.692,6.992,-4.38982,-3.14201
1.89517,21.864,32.1064,-1592000,-4958510,1.702,7.001,-4.41303,-3.48862
1.90517,21.864,32.2606,-1600940,-4962540,1.710,7.009,-4.43781,-3.48862
1.91517,21.864,32.4275,-1609330,-4962870,1.719,7.018,-4.46107,-3.48862
1.92517,21.864,32.5991,-1619200,-4967020,1.728,7.027,-4.48843,-3.48862
1.93517,21.864,32.8844,-1627700,-4949750,1.743,7.042,-4.51198,-3.48862
1.94517,21.864,33.0612,-1636510,-4949940,1.752,7.052,-4.53640,-3.48862
1.95517,21.864,33.2285,-1644380,-4948710,1.761,7.061,-4.55822,-3.48862
1.96517,21.864,33.3958,-1654270,-4953520,1.770,7.070,-4.58563,-3.48862
1.97517,21.864,33.5827,-1662530,-4950560,1.780,7.079,-4.60854,-3.48862
1.98517,21.864,33.7447,-1672140,-4955280,1.788,7.088,-4.63518,-3.48862
1.99517,21.865,33.8944,-1681040,-4959630,1.796,7.096,-4.65984,-3.84602
2.00517,21.865,34.0810,-1690460,-4960140,1.806,7.106,-4.68596,-3.84602
2.01517,21.865,34.2489,-1698240,-4958530,1.815,7.115,-4.70753,-3.84602
2.02517,21.865,34.4163,-1707700,-4961880,1.824,7.124,-4.73374,-3.84602
2.03517,21.865,34.5829,-1716620,-4963790,1.833,7.132,-4.75847,-3.84602
2.04517,21.865,34.8805,-1726000,-4948320,1.849,7.148,-4.78446,-3.84602
2.05517,21.865,35.0884,-1734660,-4943690,1.860,7.159,-4.80848,-3.84602
2.06517,21.865,35.2837,-1744020,-4942860,1.870,7.170,-4.83444,-3.84602
2.07517,21.865,35.4505,-1752640,-4943910,1.879,7.178,-4.85831,-3.84602
2.08517,21.865,35.6167,-1761680,-4946230,1.888,7.187,-4.88339,-3.84602
2.09517,21.864,35.8017,-1770670,-4945770,1.897,7.197,-4.90830,-3.84602
2.10517,21.864,35.9902,-1780770,-4947930,1.907,7.207,-4.93629,-3.84602
2.11517,21.864,36.1528,-1788790,-4947870,1.916,7.216,-4.95853,-3.84602
2.12517,21.864,36.3537,-1797820,-4945360,1.927,7.226,-4.98357,-3.84602
2.13517,21.864,36.4967,-1807260,-4951850,1.934,7.234,-5.00974,-3.84602
2.14517,21.864,36.7028,-1816570,-4949400,1.945,7.245,-5.03553,-3.84602
2.15517,21.864,36.8955,-1824540,-4945140,1.955,7.255,-5.05761,-3.84602
2.16517,21.864,37.1030,-1834560,-4944490,1.966,7.266,-5.08539,-3.84602
2.17517,21.864,37.2988,-1843670,-4942980,1.977,7.276,-5.11065,-3.84602
2.18517,21.864,37.4665,-1852990,-4945730,1.986,7.285,-5.13650,-3.84602
2.19517,21.864,37.6155,-1861910,-4949850,1.994,7.293,-5.16123,-4.21056
2.20517,21.864,37.7403,-1871560,-4959050,2.000,7.300,-5.18796,-4.21056
2.21517,21.864,37.9868,-1879470,-4947700,2.013,7.313,-5.20990,-4.21056
2.22517,21.864,38.1055,-1889380,-4958300,2.019,7.319,-5.23737,-4.21056
2.23517,21.864,38.4033,-1898880,-4944560,2.035,7.335,-5.26369,-4.21056
2.24517,21.864,38.6223,-1907990,-4940130,2.047,7.347,-5.28895,-4.21056
2.25517,21.864,38.8019,-1916980,-4940420,2.056,7.356,-5.31386,-4.21056
2.26517,21.864,38.9940,-1925950,-4939110,2.067,7.366,-5.33874,-4.21056
2.27517,21.864,39.1349,-1934470,-4943070,2.074,7.374,-5.36234,-4.21056
2.28517,21.864,39.2872,-1944590,-4949680,2.082,7.382,-5.39041,-4.21056
2.29517,21.862,39.4372,-1953250,-4952810,2.090,7.390,-5.41441,-4.57588
2.30517,21.862,39.5631,-1963000,-4961710,2.097,7.396,-5.44144,-4.57588
2.31517,21.862,39.8232,-1971830,-4951460,2.111,7.410,-5.46592,-4.57588
2.32517,21.862,39.9916,-1980470,-4952220,2.119,7.419,-5.48987,-4.57588
2.33517,21.862,40.2273,-1989990,-4946870,2.132,7.432,-5.51626,-4.57588
2.34517,21.862,40.4255,-1999680,-4946580,2.142,7.442,-5.54312,-4.57588
2.35517,21.862,40.5929,-2007460,-4945360,2.151,7.451,-5.56469,-4.57588
2.36517,21.862,40.7989,-2017300,-4944510,2.162,7.462,-5.59196,-4.57588
2.37517,21.862,40.9914,-2026450,-4943600,2.172,7.472,-5.61733,-4.57588
2.38517,21.862,41.1270,-2035300,-4948820,2.180,7.479,-5.64185,-4.57588
2.39517,21.866,41.3145,-2043840,-4947020,2.190,7.489,-5.66551,-4.57588
2.40517,21.866,41.5305,-2054180,-4946200,2.201,7.501,-5.69419,-4.57588
2.41517,21.866,41.6880,-2062160,-4946640,2.209,7.509,-5.71630,-4.57588
2.42517,21.866,41.8146,-2072000,-4955210,2.216,7.516,-5.74359,-4.57588
2.43517,21.866,42.0867,-2080800,-4944080,2.230,7.530,-5.76798,-4.57588
2.44517,21.866,42.2823,-2089840,-4942600,2.241,7.541,-5.79305,-4.57588
2.45517,21.866,42.4501,-2098490,-4943420,2.250,7.549,-5.81701,-4.57588
2.46517,21.866,42.6182,-2107870,-4945950,2.259,7.558,-5.84302,-4.57588
2.47517,21.866,42.7861,-2116120,-4945800,2.268,7.567,-5.86588,-4.57588
2.48517,21.866,42.9554,-2126620,-4950770,2.277,7.576,-5.89500,-4.57588
2.49517,21.866,43.1365,-2134230,-4947620,2.286,7.586,-5.91609,-4.93698
2.50517,21.866,43.2622,-2143160,-4953890,2.293,7.592,-5.94085,-4.93698
2.51517,21.866,43.5226,-2152260,-4945170,2.307,7.606,-5.96607,-4.93698
2.52517,21.866,43.6889,-2161680,-4947890,2.315,7.615,-5.99217,-4.93698
2.53517,21.866,43.8561,-2169500,-4946870,2.324,7.624,-6.01387,-4.93698
2.54517,21.866,44.1459,-2179430,-4936870,2.340,7.639,-6.04137,-4.93698
2.55517,21.866,44.2990,-2188030,-4939240,2.348,7.647,-6.06523,-4.93698
2.56517,21.866,44.4430,-2197120,-4943680,2.355,7.655,-6.09042,-4.93698
2.57517,21.866,44.6123,-2205430,-4943540,2.364,7.664,-6.11345,-4.93698
2.58517,21.866,44.7833,-2214660,-4945290,2.373,7.673,-6.13904,-4.93698
2.59517,21.862,44.9661,-2222880,-4943440,2.383,7.683,-6.16181,-5.28906
2.60517,21.862,45.0927,-2232360,-4950610,2.390,7.689,-6.18811,-5.28906
2.61517,21.862,45.3567,-2240840,-4940500,2.404,7.703,-6.21162,-5.28906
2.62517,21.862,45.5251,-2249590,-4941420,2.413,7.712,-6.23585,-5.28906
2.63517,21.862,45.6930,-2257870,-4941390,2.422,7.721,-6.25881,-5.28906
2.64517,21.862,45.9617,-2267070,-4932510,2.436,7.736,-6.28431,-5.28906
2.65517,21.862,46.1301,-2274760,-4931180,2.445,7.744,-6.30563,-5.28906
2.66517,21.862,46.3376,-2283100,-4927100,2.456,7.755,-6.32875,-5.28906
2.67517,21.862,46.5669,-2291510,-4920900,2.468,7.768,-6.35208,-5.28906
2.68517,21.862,46.7346,-2300280,-4922020,2.477,7.776,-6.37639,-5.28906
2.69517,21.863,46.9023,-2307780,-4920390,2.486,7.785,-6.39715,-5.28906
2.70517,21.863,47.0517,-2316580,-4923490,2.494,7.793,-6.42157,-5.28906
2.71517,21.863,47.2260,-2325380,-4923950,2.503,7.803,-6.44596,-5.28906
2.72517,21.863,47.4549,-2333410,-4917110,2.515,7.815,-6.46820,-5.28906
2.73517,21.863,47.6221,-2340680,-4915130,2.524,7.824,-6.48838,-5.28906
2.74517,21.863,47.7892,-2349470,-4916330,2.533,7.832,-6.51274,-5.28906
2.75517,21.863,47.9589,-2357010,-4914650,2.542,7.841,-6.53364,-5.28906
2.76517,21.863,48.2301,-2365480,-4904570,2.556,7.856,-6.55711,-5.28906
2.77517,21.863,48.4248,-2372830,-4900040,2.566,7.866,-6.57749,-5.28906
2.78517,21.863,48.5915,-2381470,-4901000,2.575,7.875,-6.60143,-5.28906
2.79517,21.859,48.7399,-2388760,-4901050,2.583,7.883,-6.62166,-5.61377
2.80517,21.859,48.8642,-2396020,-4903420,2.590,7.889,-6.64176,-5.61377
2.81517,21.859,49.0233,-2401870,-4899440,2.598,7.898,-6.65798,-5.61377
2.82517,21.859,49.2236,-2407790,-4891540,2.609,7.908,-6.67440,-5.61377
2.83517,21.859,49.3918,-2413650,-4886760,2.618,7.917,-6.69065,-5.61377
2.84517,21.859,49.7171,-2421200,-4869960,2.635,7.935,-6.71157,-5.61377
2.85517,21.859,49.8795,-2426090,-4863890,2.643,7.943,-6.72511,-5.61377
2.86517,21.859,50.0474,-2432350,-4860090,2.652,7.952,-6.74247,-5.61377
2.87517,21.859,50.2288,-2438850,-4855490,2.662,7.962,-6.76049,-5.61377
2.88517,21.859,50.4179,-2444290,-4848070,2.672,7.972,-6.77558,-5.61377
2.89517,21.859,50.5680,-2449080,-4843140,2.680,7.980,-6.78884,-5.86421
2.90517,21.859,50.6939,-2456000,-4844780,2.687,7.986,-6.80805,-5.86421
2.91517,21.859,50.9552,-2460930,-4829600,2.700,8.000,-6.82171,-5.86421
2.92517,21.859,51.1221,-2466670,-4825070,2.709,8.009,-6.83762,-5.86421
2.93517,21.859,51.2769,-2471690,-4820280,2.718,8.017,-6.85152,-5.86421
2.94517,21.859,51.5748,-2477420,-4803550,2.733,8.033,-6.86742,-5.86421
2.95517,21.859,51.7418,-2482690,-4798220,2.742,8.042,-6.88200,-5.86421
2.96517,21.859,51.9088,-2488500,-4793980,2.751,8.051,-6.89811,-5.86421
2.97517,21.859,52.0983,-2493270,-4785700,2.761,8.061,-6.91134,-5.86421
2.98517,21.859,52.3442,-2500180,-4776420,2.774,8.074,-6.93049,-5.86421
2.99517,21.862,52.4925,-2505170,-4772430,2.782,8.082,-6.94433,-5.86421
3.00517,21.862,52.6270,-2510330,-4770040,2.789,8.089,-6.95864,-5.86421
3.01517,21.862,52.7942,-2516180,-4766000,2.798,8.098,-6.97484,-5.86421
3.02517,21.862,52.9610,-2522880,-4763650,2.807,8.106,-6.99342,-5.86421
3.03517,21.862,53.1286,-2526470,-4755390,2.816,8.115,-7.00337,-5.86421
3.04517,21.862,53.3428,-2533250,-4749000,2.827,8.127,-7.02217,-5.86421
3.05517,21.862,53.6336,-2539330,-4734580,2.842,8.142,-7.03902,-5.86421
3.06517,21.862,53.8164,-2544560,-4728240,2.852,8.152,-7.05353,-5.86421
