Filename,PCU_A4_NA_9
Instrument name,RSAG2
Operator,
rundate,9/18/2018
proceduresegments,Flow Axial Test
[step]
Axial - 1
Step time,Temperature,Strain,Stress,Modulus,Delta length,Gap,Force,Axial force
0.185167,22.337,0.551729,-471749,-8.55039e7,0.02308,4.207,-1.30769,-0.0510390
0.195168,22.337,0.707165,-488982,-6.91467e7,0.02958,4.213,-1.35546,-0.616760
0.205166,22.337,0.886083,-506153,-5.71226e7,0.03707,4.221,-1.40306,-0.616760
0.215166,22.337,1.05188,-522613,-4.96837e7,0.04400,4.227,-1.44868,-0.616760
0.225166,22.337,1.26313,-540090,-4.27579e7,0.05284,4.236,-1.49713,-0.616760
0.235167,22.337,1.51340,-555971,-3.67365e7,0.06331,4.247,-1.54115,-0.616760
0.245167,22.337,1.67381,-572312,-3.41922e7,0.07002,4.253,-1.58645,-0.616760
0.255167,22.337,1.85618,-589072,-3.17357e7,0.07765,4.261,-1.63291,-0.616760
0.265167,22.337,2.12443,-602516,-2.83613e7,0.08887,4.272,-1.67017,-0.616760
0.275167,22.337,2.32091,-618741,-2.66595e7,0.09709,4.281,-1.71515,-0.616760
0.285166,22.337,2.56232,-635461,-2.48002e7,0.1072,4.291,-1.76150,-0.616760
0.295166,22.338,2.80898,-649671,-2.31284e7,0.1175,4.301,-1.80089,-0.616760
0.305166,22.338,2.96317,-664509,-2.24256e7,0.1240,4.307,-1.84202,-0.616760
0.315167,22.338,3.17254,-680195,-2.14401e7,0.1327,4.316,-1.88550,-0.616760
0.325167,22.338,3.35474,-694003,-2.06872e7,0.1403,4.324,-1.92378,-0.616760
0.335167,22.338,3.63938,-707823,-1.94490e7,0.1523,4.336,-1.96209,-0.616760
0.345167,22.338,3.84613,-723544,-1.88122e7,0.1609,4.344,-2.00566,-0.616760
0.355167,22.338,4.05348,-737741,-1.82002e7,0.1696,4.353,-2.04502,-0.616760
0.365166,22.338,4.26297,-750253,-1.75993e7,0.1783,4.362,-2.07970,-0.616760
0.375166,22.338,4.51329,-765487,-1.69607e7,0.1888,4.372,-2.12193,-0.616760
0.385166,22.338,4.76836,-779570,-1.63488e7,0.1995,4.383,-2.16097,-0.616760
0.395166,22.338,4.99882,-792668,-1.58571e7,0.2091,4.393,-2.19728,-1.21217
0.405167,22.338,5.11268,-807311,-1.57903e7,0.2139,4.397,-2.23787,-1.21217
0.415167,22.338,5.51861,-821359,-1.48834e7,0.2309,4.414,-2.27681,-1.21217
0.425167,22.338,5.74576,-833745,-1.45106e7,0.2404,4.424,-2.31114,-1.21217
0.435167,22.338,5.98445,-848086,-1.41715e7,0.2504,4.434,-2.35090,-1.21217
0.445168,22.338,6.19549,-861447,-1.39044e7,0.2592,4.443,-2.38793,-1.21217
0.455166,22.338,6.41303,-874371,-1.36343e7,0.2683,4.452,-2.42376,-1.21217
0.465166,22.338,6.63600,-888576,-1.33902e7,0.2776,4.461,-2.46313,-1.21217
0.475166,22.338,6.87777,-902752,-1.31257e7,0.2877,4.471,-2.50243,-1.21217
0.485167,22.338,7.10341,-914885,-1.28795e7,0.2972,4.481,-2.53606,-1.21217
0.495167,22.339,7.34175,-928563,-1.26477e7,0.3071,4.491,-2.57398,-1.75229
0.505167,22.339,7.56939,-941984,-1.24447e7,0.3167,4.500,-2.61118,-1.75229
0.515167,22.339,7.78104,-954330,-1.22648e7,0.3255,4.509,-2.64540,-1.75229
0.525168,22.339,7.99353,-967992,-1.21097e7,0.3344,4.518,-2.68327,-1.75229
0.535166,22.339,8.20693,-982380,-1.19701e7,0.3433,4.527,-2.72316,-1.75229
0.545166,22.339,8.46158,-994986,-1.17589e7,0.3540,4.537,-2.75810,-1.75229
0.555166,22.339,8.71946,-1008380,-1.15647e7,0.3648,4.548,-2.79523,-1.75229
0.565167,22.339,9.01211,-1021050,-1.13298e7,0.3770,4.560,-2.83035,-1.75229
0.575167,22.339,9.22342,-1033710,-1.12074e7,0.3859,4.569,-2.86543,-1.75229
0.585167,22.339,9.42374,-1046860,-1.11087e7,0.3942,4.578,-2.90189,-1.75229
0.595167,22.341,9.58241,-1060890,-1.10712e7,0.4009,4.584,-2.94079,-1.75229
0.605167,22.341,9.81567,-1073340,-1.09349e7,0.4106,4.594,-2.97529,-1.75229
0.615166,22.341,9.94418,-1086870,-1.09297e7,0.4160,4.599,-3.01281,-1.75229
0.625166,22.341,10.3143,-1100520,-1.06699e7,0.4315,4.615,-3.05065,-1.75229
0.635166,22.341,10.6083,-1112280,-1.04850e7,0.4438,4.627,-3.08324,-1.75229
0.645166,22.341,10.8206,-1125250,-1.03991e7,0.4527,4.636,-3.11919,-1.75229
0.655167,22.341,11.0484,-1139370,-1.03125e7,0.4622,4.646,-3.15833,-1.75229
0.665167,22.341,11.2891,-1151900,-1.02037e7,0.4723,4.656,-3.19308,-1.75229
0.675167,22.341,11.5017,-1165020,-1.01291e7,0.4812,4.665,-3.22944,-1.75229
0.685167,22.341,11.7030,-1178170,-1.00673e7,0.4896,4.673,-3.26590,-1.75229
0.695168,22.341,11.8625,-1190760,-1.00380e7,0.4963,4.680,-3.30080,-2.27830
0.705166,22.341,12.1820,-1203140,-9876360,0.5096,4.693,-3.33509,-2.27830
0.715166,22.341,12.3240,-1217700,-9880730,0.5156,4.699,-3.37546,-2.27830
0.725166,22.341,12.6500,-1231020,-9731390,0.5292,4.713,-3.41239,-2.27830
0.735167,22.341,12.8630,-1243170,-9664730,0.5381,4.722,-3.44608,-2.27830
0.745167,22.341,13.1413,-1256910,-9564620,0.5498,4.733,-3.48416,-2.27830
0.755167,22.341,13.2782,-1270210,-9566140,0.5555,4.739,-3.52101,-2.27830
0.765167,22.341,13.5851,-1281470,-9432940,0.5683,4.752,-3.55225,-2.27830
0.775168,22.341,13.7882,-1295940,-9398900,0.5768,4.760,-3.59233,-2.27830
0.785166,22.341,14.0815,-1310160,-9304070,0.5891,4.773,-3.63175,-2.27830
0.795166,22.340,14.2808,-1321980,-9257020,0.5974,4.781,-3.66452,-2.80492
0.805166,22.340,14.4631,-1335650,-9234870,0.6051,4.789,-3.70241,-2.80492
0.815167,22.340,14.6750,-1349070,-9192980,0.6139,4.797,-3.73963,-2.80492
0.825167,22.340,14.9302,-1361200,-9117050,0.6246,4.808,-3.77324,-2.80492
0.835167,22.340,15.1483,-1374580,-9074150,0.6337,4.817,-3.81034,-2.80492
0.845167,22.340,15.5037,-1388310,-8954730,0.6486,4.832,-3.84840,-2.80492
0.855167,22.340,15.6919,-1402110,-8935260,0.6565,4.840,-3.88665,-2.80492
0.865166,22.340,15.9068,-1414710,-8893760,0.6655,4.849,-3.92157,-2.80492
0.875166,22.340,16.1613,-1428250,-8837430,0.6761,4.860,-3.95910,-2.80492
0.885166,22.340,16.3845,-1440810,-8793730,0.6854,4.869,-3.99393,-2.80492
0.895166,22.343,16.5828,-1453960,-8767880,0.6937,4.877,-4.03037,-2.80492
0.905167,22.343,16.7424,-1467140,-8763010,0.7004,4.884,-4.06692,-2.80492
0.915167,22.343,16.9548,-1480290,-8730830,0.7093,4.893,-4.10337,-2.80492
0.925167,22.343,17.1667,-1494330,-8704790,0.7182,4.902,-4.14227,-2.80492
0.935167,22.343,17.3348,-1507490,-8696360,0.7252,4.909,-4.17877,-2.80492
0.945168,22.343,17.7579,-1520150,-8560430,0.7429,4.926,-4.21386,-2.80492
0.955166,22.343,17.9687,-1533500,-8534250,0.7517,4.935,-4.25085,-2.80492
0.965166,22.343,18.1832,-1545680,-8500590,0.7607,4.944,-4.28461,-2.80492
0.975166,22.343,18.4887,-1558950,-8431920,0.7735,4.957,-4.32141,-2.80492
0.985167,22.343,18.6917,-1572870,-8414810,0.7820,4.965,-4.36000,-2.80492
0.995167,22.343,18.9510,-1586270,-8370400,0.7928,4.976,-4.39715,-3.33220
1.00517,22.343,19.1096,-1598700,-8365960,0.7994,4.983,-4.43160,-3.33220
1.01517,22.343,19.3195,-1612020,-8344000,0.8082,4.992,-4.46853,-3.33220
1.02517,22.343,19.5304,-1625250,-8321620,0.8170,5.000,-4.50519,-3.33220
1.03517,22.343,19.8664,-1638450,-8247360,0.8311,5.015,-4.54179,-3.33220
1.04517,22.343,20.0293,-1650860,-8242250,0.8379,5.021,-4.57620,-3.33220
1.05517,22.343,20.3213,-1664490,-8190890,0.8501,5.034,-4.61397,-3.33220
1.06517,22.343,20.5327,-1677290,-8168890,0.8590,5.042,-4.64945,-3.33220
1.07517,22.343,20.7438,-1690200,-8147960,0.8678,5.051,-4.68522,-3.33220
1.08517,22.343,20.9564,-1703660,-8129550,0.8767,5.060,-4.72255,-3.33220
1.09517,22.339,21.1970,-1717030,-8100330,0.8868,5.070,-4.75961,-3.85400
1.10517,22.339,21.3827,-1728970,-8085820,0.8945,5.078,-4.79270,-3.85400
1.11517,22.339,21.7163,-1743060,-8026500,0.9085,5.092,-4.83175,-3.85400
1.12517,22.339,21.9271,-1756040,-8008560,0.9173,5.101,-4.86775,-3.85400
1.13517,22.339,22.1415,-1767470,-7982600,0.9263,5.110,-4.89942,-3.85400
1.14517,22.339,22.4480,-1780550,-7931860,0.9391,5.123,-4.93567,-3.85400
1.15517,22.339,22.6509,-1794650,-7923070,0.9476,5.131,-4.97476,-3.85400
1.16517,22.339,22.9447,-1806400,-7872850,0.9599,5.143,-5.00734,-3.85400
1.17517,22.339,23.1234,-1818840,-7865800,0.9674,5.151,-5.04183,-3.85400
1.18517,22.339,23.2618,-1832580,-7878080,0.9731,5.157,-5.07992,-3.85400
1.19517,22.344,23.4211,-1844630,-7875930,0.9798,5.163,-5.11331,-4.36028
1.20517,22.344,23.6559,-1856450,-7847710,0.9896,5.173,-5.14607,-4.36028
1.21517,22.344,23.8672,-1870140,-7835640,0.9985,5.182,-5.18404,-4.36028
1.22517,22.344,24.0787,-1882030,-7816150,1.007,5.191,-5.21698,-4.36028
1.23517,22.344,24.4192,-1893980,-7756110,1.022,5.205,-5.25012,-4.36028
1.24517,22.344,24.7520,-1907150,-7705020,1.035,5.219,-5.28662,-4.36028
1.25517,22.344,24.9780,-1919660,-7685410,1.045,5.228,-5.32129,-4.36028
1.26517,22.344,25.2175,-1931130,-7657910,1.055,5.238,-5.35310,-4.36028
1.27517,22.344,25.4293,-1944060,-7644970,1.064,5.247,-5.38894,-4.36028
1.28517,22.344,25.6288,-1956830,-7635280,1.072,5.256,-5.42434,-4.36028
1.29517,22.344,25.7863,-1968360,-7633350,1.079,5.262,-5.45629,-4.36028
1.30517,22.344,26.1040,-1979810,-7584300,1.092,5.276,-5.48802,-4.36028
1.31517,22.344,26.3153,-1993300,-7574670,1.101,5.284,-5.52542,-4.36028
1.32517,22.344,26.5522,-2004450,-7549070,1.111,5.294,-5.55633,-4.36028
1.33517,22.344,26.6909,-2015510,-7551290,1.117,5.300,-5.58699,-4.36028
1.34517,22.344,27.0263,-2028180,-7504480,1.131,5.314,-5.62212,-4.36028
1.35517,22.344,27.2375,-2040130,-7490120,1.139,5.323,-5.65523,-4.36028
1.36517,22.344,27.4500,-2050090,-7468430,1.148,5.332,-5.68284,-4.36028
1.37517,22.344,27.7047,-2061810,-7442080,1.159,5.342,-5.71532,-4.36028
1.38517,22.344,27.9062,-2073360,-7429750,1.167,5.351,-5.74736,-4.36028
1.39517,22.343,28.0648,-2084440,-7427220,1.174,5.358,-5.77806,-4.82863
1.40517,22.343,28.3831,-2095770,-7383860,1.187,5.371,-5.80947,-4.82863
1.41517,22.343,28.5953,-2107650,-7370620,1.196,5.380,-5.84241,-4.82863
1.42517,22.343,28.8513,-2117290,-7338610,1.207,5.390,-5.86912,-4.82863
1.43517,22.343,29.0661,-2128050,-7321420,1.216,5.399,-5.89895,-4.82863
1.44517,22.343,29.3813,-2138850,-7279630,1.229,5.413,-5.92890,-4.82863
1.45517,22.343,29.5921,-2149150,-7262560,1.238,5.421,-5.95743,-4.82863
1.46517,22.343,29.8043,-2159640,-7246070,1.247,5.430,-5.98652,-4.82863
1.47517,22.343,30.0362,-2171080,-7228210,1.257,5.440,-6.01823,-4.82863
1.48517,22.343,30.2108,-2180730,-7218360,1.264,5.447,-6.04497,-4.82863
1.49517,22.344,30.5024,-2191240,-7183820,1.276,5.460,-6.07411,-5.24546
1.50517,22.344,30.6724,-2201380,-7177080,1.283,5.467,-6.10222,-5.24546
1.51517,22.344,30.8835,-2210970,-7159080,1.292,5.475,-6.12882,-5.24546
1.52517,22.344,31.0950,-2221240,-7143420,1.301,5.484,-6.15729,-5.24546
1.53517,22.344,31.4328,-2232040,-7100990,1.315,5.498,-6.18722,-5.24546
1.54517,22.344,31.6487,-2240840,-7080350,1.324,5.507,-6.21160,-5.24546
1.55517,22.344,31.9620,-2251780,-7045180,1.337,5.521,-6.24194,-5.24546
1.56517,22.344,32.1724,-2261470,-7029210,1.346,5.529,-6.26879,-5.24546
1.57517,22.344,32.3820,-2270290,-7010960,1.355,5.538,-6.29324,-5.24546
1.58517,22.344,32.5926,-2279310,-6993320,1.363,5.547,-6.31823,-5.24546
1.59517,22.344,32.9245,-2290160,-6955780,1.377,5.561,-6.34832,-5.24546
1.60517,22.344,33.1202,-2298850,-6940940,1.386,5.569,-6.37242,-5.24546
1.61517,22.344,33.3462,-2308480,-6922770,1.395,5.578,-6.39911,-5.24546
1.62517,22.344,33.5091,-2318080,-6917750,1.402,5.585,-6.42571,-5.24546
1.63517,22.344,33.7213,-2325800,-6897120,1.411,5.594,-6.44711,-5.24546
1.64517,22.344,33.9338,-2335440,-6882350,1.420,5.603,-6.47384,-5.24546
1.65517,22.344,34.2580,-2344430,-6843470,1.433,5.617,-6.49877,-5.24546
1.66517,22.344,34.4044,-2350430,-6831790,1.439,5.623,-6.51540,-5.24546
1.67517,22.344,34.7396,-2360250,-6794120,1.453,5.637,-6.54262,-5.24546
1.68517,22.344,34.9399,-2369640,-6782050,1.462,5.645,-6.56864,-5.24546
1.69517,22.343,35.0991,-2376290,-6770240,1.468,5.652,-6.58708,-5.60805
1.70517,22.343,35.2915,-2384780,-6757390,1.476,5.660,-6.61061,-5.60805
1.71517,22.343,35.5337,-2394370,-6738300,1.487,5.670,-6.63718,-5.60805
1.72517,22.343,35.7591,-2400770,-6713730,1.496,5.679,-6.65494,-5.60805
1.73517,22.343,36.1016,-2409600,-6674480,1.510,5.694,-6.67940,-5.60805
1.74517,22.343,36.4375,-2418910,-6638530,1.524,5.708,-6.70522,-5.60805
1.75517,22.343,36.6416,-2424620,-6617130,1.533,5.716,-6.72106,-5.60805
1.76517,22.343,36.8407,-2432700,-6603300,1.541,5.725,-6.74345,-5.60805
1.77517,22.343,37.0542,-2441990,-6590310,1.550,5.734,-6.76918,-5.60805
1.78517,22.343,37.2559,-2448850,-6573050,1.559,5.742,-6.78821,-5.60805
1.79517,22.343,37.4158,-2457010,-6566790,1.565,5.749,-6.81084,-5.92421
1.80517,22.343,37.6090,-2464990,-6554260,1.573,5.757,-6.83295,-5.92421
1.81517,22.343,37.9118,-2471980,-6520340,1.586,5.769,-6.85232,-5.92421
1.82517,22.343,38.1062,-2479540,-6506920,1.594,5.778,-6.87328,-5.92421
1.83517,22.343,38.4213,-2487260,-6473630,1.607,5.791,-6.89468,-5.92421
1.84517,22.343,38.7174,-2494960,-6444020,1.620,5.803,-6.91602,-5.92421
1.85517,22.343,38.9297,-2502420,-6428050,1.629,5.812,-6.93672,-5.92421
1.86517,22.343,39.1444,-2509620,-6411180,1.638,5.821,-6.95666,-5.92421
1.87517,22.343,39.3579,-2517580,-6396640,1.647,5.830,-6.97873,-5.92421
1.88517,22.343,39.6162,-2525260,-6374320,1.657,5.841,-7.00003,-5.92421
1.89517,22.341,39.9222,-2532920,-6344660,1.670,5.854,-7.02127,-5.92421
1.90517,22.341,40.0646,-2540760,-6341660,1.676,5.860,-7.04299,-5.92421
1.91517,22.341,40.2782,-2548840,-6328090,1.685,5.868,-7.06538,-5.92421
1.92517,22.341,40.6190,-2555660,-6291780,1.699,5.883,-7.08428,-5.92421
1.93517,22.341,40.8324,-2562510,-6275680,1.708,5.892,-7.10329,-5.92421
1.94517,22.341,41.0862,-2570750,-6256960,1.719,5.902,-7.12611,-5.92421
1.95517,22.341,41.2988,-2578100,-6242540,1.728,5.911,-7.14648,-5.92421
1.96517,22.341,41.5122,-2584130,-6224990,1.737,5.920,-7.16321,-5.92421
1.97517,22.341,41.7256,-2592080,-6212210,1.746,5.929,-7.18525,-5.92421
1.98517,22.341,42.0549,-2598610,-6179100,1.759,5.943,-7.20335,-5.92421
1.99517,22.341,42.2136,-2604200,-6169110,1.766,5.949,-7.21885,-6.21705
2.00517,22.341,42.4470,-2609740,-6148240,1.776,5.959,-7.23421,-6.21705
2.01517,22.341,42.6605,-2617150,-6134840,1.785,5.968,-7.25474,-6.21705
2.02517,22.341,42.8737,-2622330,-6116400,1.794,5.977,-7.26910,-6.21705
2.03517,22.341,43.1514,-2627740,-6089580,1.805,5.989,-7.28410,-6.21705
2.04517,22.341,43.4173,-2635000,-6069010,1.816,6.000,-7.30423,-6.21705
2.05517,22.341,43.6257,-2641280,-6054420,1.825,6.009,-7.32164,-6.21705
2.06517,22.341,43.8392,-2645620,-6034820,1.834,6.017,-7.33366,-6.21705
2.07517,22.341,44.0524,-2651830,-6019720,1.843,6.026,-7.35088,-6.21705
2.08517,22.341,44.3813,-2656020,-5984540,1.857,6.040,-7.36248,-6.21705
2.09517,22.341,44.5401,-2661390,-5975270,1.863,6.047,-7.37737,-6.43151
2.10517,22.341,44.7312,-2666580,-5961340,1.871,6.055,-7.39176,-6.43151
2.11517,22.341,44.9717,-2669810,-5936650,1.881,6.065,-7.40071,-6.43151
2.12517,22.341,45.1969,-2673170,-5914490,1.891,6.074,-7.41002,-6.43151
2.13517,22.341,45.4751,-2677030,-5886810,1.902,6.086,-7.42073,-6.43151
2.14517,22.341,45.8349,-2679110,-5845130,1.917,6.101,-7.42648,-6.43151
2.15517,22.341,46.0470,-2682390,-5825320,1.926,6.110,-7.43557,-6.43151
2.16517,22.341,46.2591,-2686010,-5806450,1.935,6.119,-7.44562,-6.43151
2.17517,22.341,46.5130,-2688510,-5780120,1.946,6.129,-7.45255,-6.43151
2.18517,22.341,46.7252,-2691430,-5760130,1.955,6.138,-7.46064,-6.43151
2.19517,22.340,46.8793,-2695210,-5749240,1.961,6.145,-7.47112,-6.43151
2.20517,22.340,47.1958,-2695640,-5711600,1.974,6.158,-7.47231,-6.43151
2.21517,22.340,47.4066,-2700030,-5695470,1.983,6.167,-7.48448,-6.43151
2.22517,22.340,47.6189,-2704690,-5679880,1.992,6.176,-7.49741,-6.43151
2.23517,22.340,47.8744,-2706120,-5652540,2.003,6.186,-7.50136,-6.43151
2.24517,22.340,48.1289,-2709250,-5629160,2.013,6.197,-7.51005,-6.43151
2.25517,22.340,48.3409,-2714680,-5615710,2.022,6.206,-7.52511,-6.43151
2.26517,22.340,48.6809,-2716160,-5579530,2.037,6.220,-7.52921,-6.43151
2.27517,22.340,48.8932,-2718690,-5560460,2.045,6.229,-7.53620,-6.43151
2.28517,22.340,49.1057,-2725170,-5549600,2.054,6.238,-7.55417,-6.43151
2.29517,22.340,49.3603,-2727340,-5525370,2.065,6.248,-7.56018,-6.56265
2.30517,22.340,49.5731,-2730030,-5507080,2.074,6.257,-7.56764,-6.56265
2.31517,22.340,49.7847,-2736450,-5496570,2.083,6.266,-7.58544,-6.56265
2.32517,22.340,50.1227,-2738650,-5463890,2.097,6.280,-7.59153,-6.56265
2.33517,22.340,50.3340,-2741440,-5446490,2.106,6.289,-7.59926,-6.56265
2.34517,22.340,50.5264,-2746800,-5436370,2.114,6.297,-7.61413,-6.56265
2.35517,22.340,50.7773,-2750380,-5416560,2.124,6.308,-7.62406,-6.56265
2.36517,22.340,50.9908,-2753190,-5399390,2.133,6.317,-7.63185,-6.56265
2.37517,22.340,51.2028,-2758350,-5387110,2.142,6.325,-7.64614,-6.56265
2.38517,22.340,51.5309,-2762250,-5360380,2.156,6.339,-7.65697,-6.56265
2.39517,22.337,51.6901,-2764580,-5348390,2.162,6.346,-7.66343,-6.71819
2.40517,22.337,51.9246,-2770930,-5336440,2.172,6.356,-7.68100,-6.71819
2.41517,22.337,52.1376,-2775380,-5323180,2.181,6.365,-7.69335,-6.71819
2.42517,22.337,52.3505,-2777890,-5306320,2.190,6.374,-7.70030,-6.71819
2.43517,22.337,52.6284,-2784310,-5290510,2.202,6.385,-7.71811,-6.71819
2.44517,22.337,52.8605,-2787780,-5273840,2.211,6.395,-7.72773,-6.71819
2.45517,22.337,53.2024,-2792450,-5248730,2.226,6.409,-7.74068,-6.71819
2.46517,22.337,53.4561,-2797770,-5233780,2.236,6.420,-7.75543,-6.71819
2.47517,22.337,53.6636,-2802550,-5222440,2.245,6.428,-7.76866,-6.71819
2.48517,22.337,53.8516,-2807020,-5212520,2.253,6.436,-7.78106,-6.71819
2.49517,22.342,54.0326,-2811620,-5203570,2.260,6.444,-7.79382,-6.89307
2.50517,22.342,54.2328,-2815770,-5192010,2.269,6.452,-7.80532,-6.89307
2.51517,22.342,54.5332,-2819560,-5170360,2.281,6.465,-7.81582,-6.89307
2.52517,22.342,54.8250,-2824140,-5151190,2.294,6.477,-7.82851,-6.89307
2.53517,22.342,55.0363,-2829060,-5140350,2.302,6.486,-7.84216,-6.89307
2.54517,22.342,55.2894,-2832640,-5123300,2.313,6.496,-7.85209,-6.89307
2.55517,22.342,55.5004,-2837140,-5111930,2.322,6.505,-7.86455,-6.89307
2.56517,22.342,55.7117,-2841040,-5099540,2.331,6.514,-7.87537,-6.89307
2.57517,22.342,56.0526,-2844860,-5075330,2.345,6.528,-7.88594,-6.89307
2.58517,22.342,56.3050,-2848360,-5058820,2.355,6.539,-7.89567,-6.89307
2.59517,22.342,56.5160,-2852800,-5047780,2.364,6.548,-7.90797,-6.89307
2.60517,22.342,56.7265,-2856910,-5036300,2.373,6.557,-7.91936,-6.89307
2.61517,22.342,56.9384,-2859980,-5022940,2.382,6.565,-7.92788,-6.89307
2.62517,22.342,57.1508,-2864060,-5011400,2.391,6.574,-7.93917,-6.89307
2.63517,22.342,57.4592,-2868730,-4992640,2.404,6.587,-7.95212,-6.89307
2.64517,22.342,57.7109,-2872420,-4977270,2.414,6.598,-7.96236,-6.89307
2.65517,22.342,57.9224,-2877140,-4967240,2.423,6.607,-7.97543,-6.89307
2.66517,22.342,58.1350,-2881660,-4956840,2.432,6.616,-7.98796,-6.89307
2.67517,22.342,58.3475,-2885790,-4945860,2.441,6.624,-7.99940,-6.89307
2.68517,22.342,58.5606,-2889860,-4934830,2.450,6.633,-8.01070,-6.89307
2.69517,22.341,58.7994,-2894880,-4923310,2.460,6.643,-8.02460,-7.06192
2.70517,22.341,58.9837,-2898720,-4914450,2.468,6.651,-8.03526,-7.06192
2.71517,22.341,59.2413,-2904190,-4902300,2.478,6.662,-8.05041,-7.06192
2.72517,22.341,59.4907,-2908650,-4889250,2.489,6.672,-8.06277,-7.06192
2.73517,22.341,59.7664,-2912430,-4873030,2.500,6.684,-8.07327,-7.06192
2.74517,22.341,59.9972,-2918070,-4863680,2.510,6.693,-8.08890,-7.06192
2.75517,22.341,60.2511,-2923120,-4851560,2.521,6.704,-8.10288,-7.06192
2.76517,22.341,60.4624,-2926760,-4840630,2.529,6.713,-8.11299,-7.06192
2.77517,22.341,60.7682,-2932590,-4825870,2.542,6.726,-8.12914,-7.06192
2.78517,22.341,60.9787,-2938410,-4818740,2.551,6.734,-8.14527,-7.06192
2.79517,22.342,61.1602,-2942910,-4811800,2.559,6.742,-8.15774,-7.26264
2.80517,22.342,61.3601,-2948180,-4804720,2.567,6.750,-8.17236,-7.26264
2.81517,22.342,61.6005,-2954280,-4795860,2.577,6.760,-8.18925,-7.26264
2.82517,22.342,61.8256,-2958370,-4785030,2.586,6.770,-8.20061,-7.26264
2.83517,22.342,62.1655,-2963090,-4766450,2.601,6.784,-8.21369,-7.26264
2.84517,22.342,62.4188,-2970400,-4758820,2.611,6.795,-8.23394,-7.26264
2.85517,22.342,62.6316,-2975430,-4750690,2.620,6.804,-8.24791,-7.26264
2.86517,22.342,62.8866,-2979670,-4738170,2.631,6.814,-8.25965,-7.26264
2.87517,22.342,63.0989,-2986420,-4732910,2.640,6.823,-8.27834,-7.26264
2.88517,22.342,63.3097,-2990710,-4723940,2.649,6.832,-8.29026,-7.26264
2.89517,22.342,63.5209,-2995320,-4715480,2.657,6.841,-8.30302,-7.26264
2.90517,22.342,63.8598,-3002230,-4701280,2.672,6.855,-8.32217,-7.26264
2.91517,22.342,64.0717,-3007710,-4694290,2.680,6.864,-8.33737,-7.26264
2.92517,22.342,64.2876,-3011250,-4684030,2.689,6.873,-8.34720,-7.26264
2.93517,22.342,64.4980,-3017940,-4679120,2.698,6.882,-8.36574,-7.26264
2.94517,22.342,64.7080,-3023750,-4672920,2.707,6.890,-8.38184,-7.26264
2.95517,22.342,65.0429,-3027610,-4654790,2.721,6.904,-8.39253,-7.26264
2.96517,22.342,65.2532,-3034540,-4650400,2.730,6.913,-8.41174,-7.26264
2.97517,22.342,65.4637,-3040500,-4644560,2.739,6.922,-8.42826,-7.26264
2.98517,22.342,65.7045,-3043070,-4631440,2.749,6.932,-8.43538,-7.26264
2.99517,22.343,65.8623,-3048450,-4628530,2.755,6.939,-8.45031,-7.46874
3.00517,22.343,66.0526,-3052920,-4621960,2.763,6.947,-8.46270,-7.46874
3.01517,22.343,66.2630,-3056410,-4612540,2.772,6.956,-8.47236,-7.46874
3.02517,22.343,66.5188,-3060450,-4600880,2.783,6.966,-8.48357,-7.46874
