Filename,PCU_A4_NA_3
Instrument name,RSAG2
Operator,
rundate,9/18/2018
proceduresegments,Flow Axial Test
[step]
Axial - 1
Step time,Temperature,Strain,Stress,Modulus,Delta length,Gap,Force,Axial force
0.745166,21.870,11.7214,-1092030,-9316620,0.5237,4.991,-3.02712,-2.05619
0.755166,21.870,11.9194,-1104220,-9264070,0.5325,5.000,-3.06091,-2.05619
0.765166,21.870,12.1995,-1114910,-9138960,0.5450,5.013,-3.09052,-2.05619
0.775167,21.870,12.4332,-1126690,-9061900,0.5555,5.023,-3.12318,-2.05619
0.785167,21.872,12.6712,-1137200,-8974690,0.5661,5.034,-3.15231,-2.05619
0.795167,21.872,12.8698,-1148670,-8925320,0.5750,5.043,-3.18412,-2.05619
0.805167,21.872,13.0679,-1160470,-8880280,0.5838,5.051,-3.21682,-2.05619
0.815168,21.872,13.2256,-1172070,-8862170,0.5909,5.059,-3.24899,-2.05619
0.825166,21.872,13.4674,-1182620,-8781370,0.6017,5.069,-3.27823,-2.05619
0.835166,21.872,13.7010,-1194690,-8719710,0.6121,5.080,-3.31168,-2.05619
0.845166,21.872,13.8988,-1205220,-8671380,0.6210,5.089,-3.34086,-2.05619
0.855167,21.872,14.1246,-1217260,-8618020,0.6310,5.099,-3.37424,-2.05619
0.865167,21.872,14.3354,-1228460,-8569400,0.6405,5.108,-3.40528,-2.05619
0.875167,21.872,14.5338,-1240830,-8537560,0.6493,5.117,-3.43958,-2.05619
0.885167,21.872,14.7114,-1250980,-8503490,0.6573,5.125,-3.46772,-2.51189
0.895168,21.872,14.8602,-1263440,-8502180,0.6639,5.132,-3.50226,-2.51189
0.905166,21.872,15.1835,-1274300,-8392700,0.6783,5.146,-3.53237,-2.51189
0.915166,21.872,15.4066,-1285660,-8344870,0.6883,5.156,-3.56386,-2.51189
0.925166,21.872,15.6457,-1297590,-8293620,0.6990,5.167,-3.59692,-2.51189
0.935167,21.872,15.8815,-1309960,-8248340,0.7095,5.177,-3.63120,-2.51189
0.945167,21.872,16.0795,-1320100,-8209800,0.7184,5.186,-3.65932,-2.51189
0.955167,21.872,16.2928,-1332530,-8178660,0.7279,5.196,-3.69378,-2.51189
0.965167,21.872,16.4765,-1343950,-8156790,0.7361,5.204,-3.72544,-2.51189
0.975167,21.872,16.7178,-1354970,-8104950,0.7469,5.215,-3.75597,-2.51189
0.985166,21.872,16.9280,-1366450,-8072110,0.7563,5.224,-3.78780,-2.97517
0.995166,21.872,17.1086,-1379470,-8063010,0.7644,5.232,-3.82389,-2.97517
1.00517,21.872,17.3058,-1389810,-8030870,0.7732,5.241,-3.85254,-2.97517
1.01517,21.872,17.5065,-1402870,-8013450,0.7821,5.250,-3.88876,-2.97517
1.02517,21.872,17.8032,-1413790,-7941230,0.7954,5.263,-3.91904,-2.97517
1.03517,21.872,18.0602,-1425400,-7892490,0.8069,5.275,-3.95120,-2.97517
1.04517,21.872,18.2933,-1436430,-7852220,0.8173,5.285,-3.98178,-2.97517
1.05517,21.872,18.4893,-1449550,-7839950,0.8260,5.294,-4.01815,-2.97517
1.06517,21.872,18.6854,-1460180,-7814550,0.8348,5.302,-4.04761,-2.97517
1.07517,21.872,18.9249,-1472280,-7779610,0.8455,5.313,-4.08117,-2.97517
1.08517,21.873,19.2365,-1484380,-7716470,0.8594,5.327,-4.11469,-2.97517
1.09517,21.873,19.4334,-1495980,-7698000,0.8682,5.336,-4.14686,-2.97517
1.10517,21.873,19.5769,-1506430,-7694930,0.8746,5.342,-4.17582,-2.97517
1.11517,21.873,19.7489,-1519760,-7695440,0.8823,5.350,-4.21278,-2.97517
1.12517,21.873,19.9459,-1531580,-7678670,0.8911,5.359,-4.24555,-2.97517
1.13517,21.873,20.1858,-1542660,-7642270,0.9018,5.370,-4.27624,-2.97517
1.14517,21.873,20.4188,-1554630,-7613730,0.9122,5.380,-4.30945,-2.97517
1.15517,21.873,20.6609,-1567100,-7584850,0.9231,5.391,-4.34399,-2.97517
1.16517,21.873,20.8946,-1577640,-7550470,0.9335,5.401,-4.37322,-2.97517
1.17517,21.873,21.0924,-1590130,-7538890,0.9423,5.410,-4.40785,-2.97517
1.18517,21.872,21.2699,-1601770,-7530680,0.9503,5.418,-4.44010,-3.44496
1.19517,21.872,21.4185,-1613240,-7531980,0.9569,5.425,-4.47190,-3.44496
1.20517,21.872,21.7122,-1624820,-7483440,0.9700,5.438,-4.50399,-3.44496
1.21517,21.872,21.8483,-1637390,-7494370,0.9761,5.444,-4.53885,-3.44496
1.22517,21.872,22.2025,-1647740,-7421410,0.9919,5.460,-4.56753,-3.44496
1.23517,21.872,22.4374,-1660120,-7398910,1.002,5.470,-4.60186,-3.44496
1.24517,21.872,22.6065,-1671860,-7395480,1.010,5.478,-4.63439,-3.44496
1.25517,21.872,22.7939,-1683350,-7385100,1.018,5.486,-4.66625,-3.44496
1.26517,21.872,23.0261,-1695110,-7361690,1.029,5.496,-4.69885,-3.44496
1.27517,21.872,23.2673,-1707430,-7338320,1.040,5.507,-4.73300,-3.44496
1.28517,21.872,23.4780,-1717990,-7317450,1.049,5.517,-4.76226,-3.91162
1.29517,21.872,23.6588,-1730010,-7312320,1.057,5.525,-4.79559,-3.91162
1.30517,21.872,23.8561,-1742130,-7302680,1.066,5.533,-4.82919,-3.91162
1.31517,21.872,24.0569,-1754280,-7292200,1.075,5.542,-4.86285,-3.91162
1.32517,21.872,24.3539,-1765460,-7249170,1.088,5.556,-4.89385,-3.91162
1.33517,21.872,24.6103,-1777100,-7220950,1.100,5.567,-4.92613,-3.91162
1.34517,21.872,24.8442,-1787800,-7196040,1.110,5.578,-4.95578,-3.91162
1.35517,21.872,25.0423,-1799910,-7187470,1.119,5.586,-4.98934,-3.91162
1.36517,21.872,25.2404,-1811830,-7178280,1.128,5.595,-5.02239,-3.91162
1.37517,21.872,25.4815,-1823980,-7158060,1.138,5.606,-5.05607,-3.91162
1.38517,21.872,25.6741,-1833860,-7142850,1.147,5.615,-5.08346,-3.91162
1.39517,21.872,25.8781,-1846760,-7136390,1.156,5.624,-5.11922,-3.91162
1.40517,21.872,26.1128,-1857490,-7113310,1.167,5.634,-5.14896,-3.91162
1.41517,21.872,26.3113,-1868780,-7102580,1.176,5.643,-5.18026,-3.91162
1.42517,21.872,26.5103,-1880660,-7094060,1.184,5.652,-5.21318,-3.91162
1.43517,21.872,26.7239,-1892810,-7082850,1.194,5.662,-5.24688,-3.91162
1.44517,21.872,26.9477,-1902990,-7061790,1.204,5.672,-5.27510,-3.91162
1.45517,21.872,27.2285,-1915550,-7035110,1.216,5.684,-5.30992,-3.91162
1.46517,21.872,27.4631,-1926360,-7014340,1.227,5.695,-5.33986,-3.91162
1.47517,21.872,27.6616,-1937810,-7005410,1.236,5.703,-5.37161,-3.91162
1.48517,21.876,27.8394,-1948640,-6999570,1.244,5.711,-5.40163,-4.37223
1.49517,21.876,27.9885,-1960940,-7006230,1.250,5.718,-5.43571,-4.37223
1.50517,21.876,28.2173,-1971640,-6987340,1.261,5.728,-5.46538,-4.37223
1.51517,21.876,28.4191,-1983990,-6981160,1.270,5.737,-5.49961,-4.37223
1.52517,21.876,28.7747,-1994290,-6930720,1.286,5.753,-5.52818,-4.37223
1.53517,21.876,28.9715,-2005790,-6923330,1.294,5.762,-5.56005,-4.37223
1.54517,21.876,29.1323,-2017050,-6923770,1.302,5.769,-5.59127,-4.37223
1.55517,21.876,29.3453,-2028800,-6913550,1.311,5.779,-5.62384,-4.37223
1.56517,21.876,29.5688,-2039090,-6896070,1.321,5.789,-5.65235,-4.37223
1.57517,21.876,29.7673,-2051010,-6890160,1.330,5.798,-5.68541,-4.37223
1.58517,21.869,29.9871,-2062080,-6876540,1.340,5.807,-5.71608,-4.82305
1.59517,21.869,30.2441,-2073180,-6854810,1.351,5.819,-5.74684,-4.82305
1.60517,21.869,30.4437,-2083270,-6843040,1.360,5.828,-5.77483,-4.82305
1.61517,21.869,30.6435,-2096450,-6841430,1.369,5.837,-5.81137,-4.82305
1.62517,21.869,30.8965,-2106650,-6818400,1.380,5.848,-5.83962,-4.82305
1.63517,21.869,31.1187,-2117680,-6805160,1.390,5.858,-5.87020,-4.82305
1.64517,21.869,31.3616,-2128730,-6787680,1.401,5.869,-5.90083,-4.82305
1.65517,21.869,31.6377,-2139870,-6763660,1.413,5.881,-5.93171,-4.82305
1.66517,21.869,31.8366,-2149890,-6752900,1.422,5.890,-5.95950,-4.82305
1.67517,21.869,32.0212,-2161450,-6750070,1.431,5.898,-5.99155,-4.82305
1.68517,21.869,32.1951,-2172520,-6748000,1.438,5.906,-6.02224,-4.82305
1.69517,21.869,32.3934,-2183390,-6740230,1.447,5.915,-6.05235,-4.82305
1.70517,21.869,32.6355,-2194180,-6723300,1.458,5.926,-6.08228,-4.82305
1.71517,21.869,32.9118,-2205140,-6700140,1.470,5.938,-6.11264,-4.82305
1.72517,21.869,33.1105,-2214720,-6688890,1.479,5.947,-6.13922,-4.82305
1.73517,21.869,33.3231,-2225800,-6679450,1.489,5.956,-6.16991,-4.82305
1.74517,21.869,33.5487,-2236540,-6666530,1.499,5.967,-6.19968,-4.82305
1.75517,21.869,33.7495,-2247210,-6658490,1.508,5.975,-6.22926,-4.82305
1.76517,21.869,33.9925,-2257500,-6641180,1.519,5.986,-6.25780,-4.82305
1.77517,21.869,34.2677,-2268380,-6619590,1.531,5.999,-6.28795,-4.82305
1.78517,21.872,34.4499,-2277900,-6612230,1.539,6.007,-6.31435,-5.25610
1.79517,21.872,34.6254,-2289010,-6610790,1.547,6.015,-6.34515,-5.25610
1.80517,21.872,34.8248,-2299960,-6604360,1.556,6.024,-6.37548,-5.25610
1.81517,21.872,35.0248,-2310460,-6596660,1.565,6.032,-6.40460,-5.25610
1.82517,21.872,35.2245,-2320710,-6588340,1.574,6.041,-6.43300,-5.25610
1.83517,21.872,35.4328,-2332430,-6582670,1.583,6.051,-6.46548,-5.25610
1.84517,21.872,35.7205,-2341550,-6555180,1.596,6.064,-6.49076,-5.25610
1.85517,21.872,35.9106,-2351670,-6548660,1.604,6.072,-6.51882,-5.25610
1.86517,21.872,36.1860,-2362650,-6529170,1.617,6.084,-6.54926,-5.25610
1.87517,21.872,36.3844,-2373460,-6523300,1.626,6.093,-6.57924,-5.25610
1.88517,21.874,36.6034,-2382340,-6508530,1.635,6.103,-6.60386,-5.67283
1.89517,21.874,36.8577,-2394130,-6495600,1.647,6.114,-6.63653,-5.67283
1.90517,21.874,37.0545,-2403690,-6486890,1.655,6.123,-6.66302,-5.67283
1.91517,21.874,37.2525,-2413590,-6478990,1.664,6.132,-6.69047,-5.67283
1.92517,21.874,37.5049,-2423130,-6460840,1.676,6.143,-6.71691,-5.67283
1.93517,21.874,37.7258,-2434340,-6452720,1.685,6.153,-6.74800,-5.67283
1.94517,21.874,37.9667,-2442530,-6433350,1.696,6.164,-6.77071,-5.67283
1.95517,21.874,38.2403,-2452980,-6414650,1.708,6.176,-6.79967,-5.67283
1.96517,21.874,38.4155,-2461960,-6408780,1.716,6.184,-6.82456,-5.67283
1.97517,21.874,38.6037,-2471590,-6402460,1.725,6.192,-6.85124,-5.67283
1.98517,21.874,38.8023,-2480340,-6392250,1.734,6.201,-6.87550,-6.04453
1.99517,21.874,39.0008,-2489970,-6384420,1.742,6.210,-6.90221,-6.04453
2.00517,21.874,39.2414,-2497630,-6364800,1.753,6.221,-6.92344,-6.04453
2.01517,21.874,39.5138,-2507300,-6345370,1.765,6.233,-6.95023,-6.04453
2.02517,21.874,39.7384,-2516080,-6331600,1.775,6.243,-6.97456,-6.04453
2.03517,21.874,39.9488,-2523230,-6316160,1.785,6.252,-6.99440,-6.04453
2.04517,21.874,40.1475,-2531830,-6306310,1.794,6.261,-7.01823,-6.04453
2.05517,21.874,40.3463,-2542090,-6300680,1.803,6.270,-7.04668,-6.04453
2.06517,21.874,40.5882,-2549500,-6281390,1.813,6.281,-7.06722,-6.04453
2.07517,21.874,40.8629,-2558370,-6260850,1.826,6.293,-7.09179,-6.04453
2.08517,21.870,41.0200,-2566820,-6257470,1.833,6.300,-7.11522,-6.04453
2.09517,21.870,41.1191,-2575630,-6263820,1.837,6.305,-7.13964,-6.04453
2.10517,21.870,41.4197,-2583470,-6237310,1.850,6.318,-7.16139,-6.04453
2.11517,21.870,41.6174,-2593260,-6231210,1.859,6.327,-7.18853,-6.04453
2.12517,21.870,41.7622,-2601540,-6229420,1.866,6.333,-7.21148,-6.04453
2.13517,21.870,42.0570,-2610060,-6206010,1.879,6.347,-7.23509,-6.04453
2.14517,21.870,42.2882,-2618380,-6191750,1.889,6.357,-7.25815,-6.04453
2.15517,21.870,42.5512,-2627460,-6174830,1.901,6.369,-7.28333,-6.04453
2.16517,21.870,42.8068,-2634780,-6155040,1.912,6.380,-7.30360,-6.04453
2.17517,21.870,43.0055,-2645000,-6150370,1.921,6.389,-7.33193,-6.04453
2.18517,21.875,43.1914,-2654280,-6145390,1.930,6.397,-7.35766,-6.38914
2.19517,21.875,43.3502,-2662260,-6141300,1.937,6.404,-7.37980,-6.38914
2.20517,21.875,43.5818,-2671320,-6129450,1.947,6.415,-7.40491,-6.38914
2.21517,21.875,43.7845,-2680110,-6121130,1.956,6.424,-7.42925,-6.38914
2.22517,21.875,44.1259,-2687280,-6090020,1.971,6.439,-7.44913,-6.38914
2.23517,21.875,44.3563,-2696800,-6079870,1.982,6.449,-7.47554,-6.38914
2.24517,21.875,44.5551,-2705840,-6073020,1.991,6.458,-7.50060,-6.38914
2.25517,21.875,44.7502,-2713640,-6063970,1.999,6.467,-7.52221,-6.38914
2.26517,21.875,44.9337,-2721990,-6057800,2.007,6.475,-7.54537,-6.38914
2.27517,21.875,45.1957,-2731870,-6044540,2.019,6.487,-7.57275,-6.38914
2.28517,21.875,45.4390,-2738270,-6026250,2.030,6.498,-7.59048,-6.72684
2.29517,21.875,45.6278,-2747210,-6020910,2.038,6.506,-7.61526,-6.72684
2.30517,21.875,45.8257,-2756090,-6014280,2.047,6.515,-7.63987,-6.72684
2.31517,21.875,46.0251,-2764400,-6006280,2.056,6.524,-7.66290,-6.72684
2.32517,21.875,46.2695,-2772540,-5992170,2.067,6.535,-7.68549,-6.72684
2.33517,21.875,46.5112,-2781470,-5980210,2.078,6.546,-7.71023,-6.72684
2.34517,21.875,46.7576,-2787840,-5962320,2.089,6.557,-7.72788,-6.72684
2.35517,21.875,46.9565,-2796450,-5955400,2.098,6.566,-7.75176,-6.72684
2.36517,21.875,47.1557,-2804660,-5947670,2.107,6.574,-7.77453,-6.72684
2.37517,21.875,47.3541,-2812580,-5939460,2.116,6.583,-7.79647,-6.72684
2.38517,21.873,47.5807,-2818950,-5924560,2.126,6.593,-7.81412,-6.72684
2.39517,21.873,47.7403,-2826910,-5921430,2.133,6.601,-7.83619,-6.72684
2.40517,21.873,47.9945,-2833220,-5903220,2.144,6.612,-7.85369,-6.72684
2.41517,21.873,48.1974,-2840300,-5893060,2.153,6.621,-7.87331,-6.72684
2.42517,21.873,48.4862,-2846370,-5870490,2.166,6.634,-7.89015,-6.72684
2.43517,21.873,48.6764,-2852920,-5860990,2.175,6.642,-7.90829,-6.72684
2.44517,21.873,48.9510,-2858490,-5839490,2.187,6.655,-7.92374,-6.72684
2.45517,21.873,49.1494,-2865970,-5831150,2.196,6.663,-7.94448,-6.72684
2.46517,21.873,49.3477,-2871270,-5818440,2.205,6.672,-7.95916,-6.72684
2.47517,21.873,49.5453,-2877250,-5807320,2.214,6.681,-7.97574,-6.72684
2.48517,21.871,49.6943,-2883080,-5801640,2.220,6.688,-7.99191,-7.00332
2.49517,21.871,49.8915,-2889660,-5791880,2.229,6.697,-8.01013,-7.00332
2.50517,21.871,50.2201,-2894670,-5763970,2.244,6.711,-8.02404,-7.00332
2.51517,21.871,50.4175,-2901130,-5754220,2.252,6.720,-8.04194,-7.00332
2.52517,21.871,50.6152,-2906680,-5742700,2.261,6.729,-8.05731,-7.00332
2.53517,21.871,50.8951,-2912130,-5721830,2.274,6.741,-8.07242,-7.00332
2.54517,21.871,51.1649,-2917480,-5702120,2.286,6.754,-8.08726,-7.00332
2.55517,21.871,51.3233,-2925050,-5699270,2.293,6.761,-8.10825,-7.00332
2.56517,21.871,51.5975,-2929970,-5678510,2.305,6.773,-8.12189,-7.00332
2.57517,21.871,51.7955,-2936520,-5669450,2.314,6.782,-8.14004,-7.00332
2.58517,21.871,51.9876,-2942870,-5660730,2.323,6.790,-8.15765,-7.24450
2.59517,21.871,52.1579,-2948190,-5652430,2.330,6.798,-8.17239,-7.24450
2.60517,21.871,52.3912,-2954020,-5638380,2.341,6.808,-8.18854,-7.24450
2.61517,21.871,52.5925,-2961420,-5630890,2.350,6.817,-8.20907,-7.24450
2.62517,21.871,52.9218,-2966990,-5606360,2.364,6.832,-8.22449,-7.24450
2.63517,21.871,53.1315,-2973320,-5596160,2.374,6.841,-8.24205,-7.24450
2.64517,21.871,53.3020,-2980300,-5591350,2.381,6.849,-8.26139,-7.24450
2.65517,21.871,53.5006,-2986340,-5581890,2.390,6.858,-8.27814,-7.24450
2.66517,21.871,53.7392,-2991700,-5567070,2.401,6.869,-8.29299,-7.24450
2.67517,21.871,53.9410,-2999380,-5560490,2.410,6.878,-8.31429,-7.24450
2.68517,21.874,54.2238,-3005170,-5542160,2.423,6.890,-8.33032,-7.24450
2.69517,21.874,54.3465,-3011830,-5541910,2.428,6.896,-8.34881,-7.24450
2.70517,21.874,54.5317,-3018460,-5535230,2.436,6.904,-8.36717,-7.24450
2.71517,21.874,54.7704,-3024800,-5522690,2.447,6.915,-8.38474,-7.24450
2.72517,21.874,54.9682,-3030150,-5512550,2.456,6.923,-8.39958,-7.24450
2.73517,21.874,55.2475,-3037240,-5497520,2.468,6.936,-8.41924,-7.24450
2.74517,21.874,55.5608,-3043070,-5477010,2.482,6.950,-8.43540,-7.24450
2.75517,21.874,55.7588,-3048930,-5468070,2.491,6.959,-8.45164,-7.24450
2.76517,21.874,55.9585,-3054820,-5459080,2.500,6.968,-8.46795,-7.24450
2.77517,21.874,56.1954,-3061520,-5447990,2.511,6.978,-8.48653,-7.24450
2.78517,21.873,56.3867,-3066520,-5438370,2.519,6.987,-8.50039,-7.49456
2.79517,21.873,56.5554,-3073160,-5433900,2.527,6.994,-8.51880,-7.49456
2.80517,21.873,56.8657,-3079720,-5415790,2.541,7.008,-8.53699,-7.49456
2.81517,21.873,57.0632,-3085200,-5406650,2.549,7.017,-8.55218,-7.49456
2.82517,21.873,57.2611,-3089470,-5395400,2.558,7.026,-8.56401,-7.49456
2.83517,21.873,57.5236,-3095700,-5381620,2.570,7.038,-8.58128,-7.49456
2.84517,21.873,57.6939,-3099880,-5372970,2.578,7.045,-8.59286,-7.49456
2.85517,21.873,57.8952,-3105390,-5363820,2.587,7.054,-8.60815,-7.49456
2.86517,21.873,58.2086,-3111190,-5344900,2.601,7.068,-8.62423,-7.49456
2.87517,21.873,58.4210,-3117430,-5336150,2.610,7.078,-8.64151,-7.49456
2.88517,21.873,58.6446,-3120580,-5321160,2.620,7.088,-8.65024,-7.71384
2.89517,21.873,58.8419,-3127030,-5314290,2.629,7.097,-8.66813,-7.71384
2.90517,21.873,59.0389,-3131950,-5304890,2.638,7.105,-8.68176,-7.71384
2.91517,21.873,59.2358,-3136380,-5294740,2.646,7.114,-8.69405,-7.71384
2.92517,21.873,59.4336,-3141030,-5284930,2.655,7.123,-8.70692,-7.71384
2.93517,21.873,59.7487,-3148170,-5269030,2.669,7.137,-8.72674,-7.71384
2.94517,21.873,59.9469,-3152510,-5258840,2.678,7.146,-8.73876,-7.71384
2.95517,21.873,60.1829,-3158290,-5247820,2.689,7.156,-8.75479,-7.71384
2.96517,21.873,60.3795,-3163190,-5238850,2.698,7.165,-8.76838,-7.71384
2.97517,21.873,60.5775,-3168510,-5230510,2.706,7.174,-8.78312,-7.71384
2.98517,21.869,60.8323,-3173620,-5217000,2.718,7.185,-8.79727,-7.71384
2.99517,21.869,60.9800,-3180300,-5215320,2.724,7.192,-8.81580,-7.71384
3.00517,21.869,61.1679,-3185730,-5208180,2.733,7.200,-8.83086,-7.71384
3.01517,21.869,61.3643,-3192220,-5202080,2.742,7.209,-8.84883,-7.71384
3.02517,21.869,61.5888,-3198180,-5192790,2.752,7.219,-8.86535,-7.71384
3.03517,21.869,61.8800,-3202790,-5175800,2.765,7.232,-8.87812,-7.71384
3.04517,21.869,62.1921,-3208360,-5158780,2.779,7.246,-8.89357,-7.71384
