Filename,PCU_A4_NA_8
Instrument name,RSAG2
Operator,
rundate,9/18/2018
proceduresegments,Flow Axial Test
[step]
Axial - 1
Step time,Temperature,Strain,Stress,Modulus,Delta length,Gap,Force,Axial force
1.20517,22.304,19.0064,-1196270,-6294040,0.9870,6.180,-3.31606,-2.12257
1.21517,22.304,19.2112,-1205120,-6273000,0.9977,6.191,-3.34059,-2.12257
1.22517,22.304,19.4450,-1213950,-6242990,1.010,6.203,-3.36507,-2.12257
1.23517,22.304,19.6736,-1221630,-6209510,1.022,6.215,-3.38636,-2.12257
1.24517,22.304,19.8614,-1230730,-6196590,1.031,6.225,-3.41158,-2.12257
1.25517,22.304,20.0312,-1239650,-6188600,1.040,6.233,-3.43632,-2.12257
1.26517,22.304,20.2010,-1247380,-6174840,1.049,6.242,-3.45774,-2.12257
1.27517,22.304,20.4220,-1256190,-6151150,1.061,6.254,-3.48215,-2.45799
1.28517,22.304,20.6041,-1265450,-6141760,1.070,6.263,-3.50784,-2.45799
1.29517,22.304,20.8324,-1273920,-6115070,1.082,6.275,-3.53131,-2.45799
1.30517,22.304,21.0204,-1282900,-6103140,1.092,6.285,-3.55621,-2.45799
1.31517,22.304,21.1616,-1291700,-6103960,1.099,6.292,-3.58059,-2.45799
1.32517,22.304,21.3108,-1299730,-6098920,1.107,6.300,-3.60285,-2.45799
1.33517,22.304,21.5320,-1308650,-6077700,1.118,6.311,-3.62758,-2.45799
1.34517,22.304,21.7147,-1318310,-6071060,1.128,6.321,-3.65436,-2.45799
1.35517,22.304,21.9428,-1327270,-6048760,1.140,6.333,-3.67918,-2.45799
1.36517,22.304,22.1303,-1335740,-6035790,1.149,6.342,-3.70266,-2.45799
1.37517,22.304,22.2702,-1344690,-6038080,1.157,6.350,-3.72749,-2.81093
1.38517,22.304,22.4013,-1353710,-6042990,1.163,6.356,-3.75248,-2.81093
1.39517,22.304,22.5705,-1362340,-6035920,1.172,6.365,-3.77641,-2.81093
1.40517,22.304,22.8264,-1371420,-6008040,1.185,6.379,-3.80158,-2.81093
1.41517,22.304,23.0323,-1380850,-5995280,1.196,6.389,-3.82771,-2.81093
1.42517,22.304,23.2878,-1390130,-5969330,1.209,6.403,-3.85343,-2.81093
1.43517,22.304,23.4581,-1399160,-5964490,1.218,6.411,-3.87846,-2.81093
1.44517,22.304,23.6289,-1408090,-5959200,1.227,6.420,-3.90323,-2.81093
1.45517,22.304,23.7869,-1417050,-5957280,1.235,6.428,-3.92807,-2.81093
1.46517,22.304,23.9246,-1425880,-5959890,1.242,6.436,-3.95254,-2.81093
1.47517,22.305,24.1675,-1435400,-5939360,1.255,6.448,-3.97892,-3.17920
1.48517,22.305,24.3642,-1445220,-5931740,1.265,6.458,-4.00616,-3.17920
1.49517,22.305,24.5350,-1454340,-5927640,1.274,6.467,-4.03144,-3.17920
1.50517,22.305,24.7059,-1463720,-5924590,1.283,6.476,-4.05745,-3.17920
1.51517,22.305,24.8951,-1472470,-5914680,1.293,6.486,-4.08168,-3.17920
1.52517,22.305,25.1187,-1481890,-5899550,1.304,6.498,-4.10780,-3.17920
1.53517,22.305,25.3745,-1491710,-5878790,1.318,6.511,-4.13503,-3.17920
1.54517,22.305,25.5621,-1500950,-5871790,1.327,6.521,-4.16064,-3.17920
1.55517,22.305,25.7329,-1510520,-5870010,1.336,6.530,-4.18717,-3.17920
1.56517,22.305,25.9038,-1519910,-5867520,1.345,6.538,-4.21318,-3.17920
1.57517,22.305,26.0744,-1528980,-5863910,1.354,6.547,-4.23834,-3.17920
1.58517,22.305,26.2503,-1538690,-5861620,1.363,6.556,-4.26526,-3.17920
1.59517,22.305,26.5335,-1549160,-5838530,1.378,6.571,-4.29428,-3.17920
1.60517,22.305,26.6796,-1557990,-5839630,1.386,6.579,-4.31874,-3.17920
1.61517,22.305,26.8366,-1567720,-5841730,1.394,6.587,-4.34573,-3.17920
1.62517,22.305,27.0075,-1577530,-5841060,1.403,6.596,-4.37290,-3.17920
1.63517,22.305,27.1959,-1586630,-5834070,1.412,6.605,-4.39814,-3.17920
1.64517,22.305,27.3844,-1596040,-5828260,1.422,6.615,-4.42421,-3.17920
1.65517,22.305,27.5553,-1606650,-5830650,1.431,6.624,-4.45365,-3.17920
1.66517,22.305,27.7776,-1616030,-5817730,1.443,6.636,-4.47963,-3.17920
1.67517,22.305,27.9702,-1625530,-5811640,1.453,6.646,-4.50597,-3.56325
1.68517,22.305,28.1089,-1635430,-5818210,1.460,6.653,-4.53342,-3.56325
1.69517,22.305,28.3096,-1645060,-5810950,1.470,6.663,-4.56010,-3.56325
1.70517,22.305,28.4805,-1654850,-5810480,1.479,6.672,-4.58725,-3.56325
1.71517,22.305,28.6599,-1664700,-5808470,1.488,6.682,-4.61456,-3.56325
1.72517,22.305,28.9431,-1674680,-5786110,1.503,6.696,-4.64220,-3.56325
1.73517,22.305,29.1656,-1684570,-5775870,1.515,6.708,-4.66962,-3.56325
1.74517,22.305,29.3650,-1694670,-5771050,1.525,6.718,-4.69762,-3.56325
1.75517,22.305,29.4986,-1704200,-5777220,1.532,6.725,-4.72404,-3.56325
1.76517,22.305,29.6548,-1714410,-5781220,1.540,6.733,-4.75234,-3.56325
1.77517,22.303,29.8128,-1723860,-5782270,1.548,6.741,-4.77853,-3.96159
1.78517,22.303,29.9781,-1733580,-5782820,1.557,6.750,-4.80548,-3.96159
1.79517,22.303,30.2338,-1745030,-5771790,1.570,6.763,-4.83723,-3.96159
1.80517,22.303,30.4216,-1754710,-5767980,1.580,6.773,-4.86407,-3.96159
1.81517,22.303,30.6325,-1763920,-5758330,1.591,6.784,-4.88959,-3.96159
1.82517,22.303,30.8126,-1774790,-5759960,1.600,6.793,-4.91972,-3.96159
1.83517,22.303,30.9829,-1784670,-5760180,1.609,6.802,-4.94711,-3.96159
1.84517,22.303,31.1536,-1793900,-5758230,1.618,6.811,-4.97268,-3.96159
1.85517,22.303,31.3412,-1804620,-5757960,1.628,6.821,-5.00239,-3.96159
1.86517,22.303,31.6251,-1815520,-5740760,1.642,6.835,-5.03262,-3.96159
1.87517,22.308,31.8002,-1824600,-5737700,1.651,6.845,-5.05779,-3.96159
1.88517,22.308,31.9695,-1835350,-5740960,1.660,6.853,-5.08760,-3.96159
1.89517,22.308,32.1143,-1845980,-5748170,1.668,6.861,-5.11707,-3.96159
1.90517,22.308,32.2496,-1855430,-5753340,1.675,6.868,-5.14325,-3.96159
1.91517,22.308,32.4362,-1866270,-5753660,1.684,6.878,-5.17329,-3.96159
1.92517,22.308,32.7187,-1876840,-5736290,1.699,6.892,-5.20260,-3.96159
1.93517,22.308,32.8937,-1886820,-5736120,1.708,6.901,-5.23027,-3.96159
1.94517,22.308,33.0630,-1896430,-5735810,1.717,6.910,-5.25690,-3.96159
1.95517,22.308,33.2321,-1907480,-5739860,1.726,6.919,-5.28753,-3.96159
1.96517,22.308,33.3888,-1917730,-5743620,1.734,6.927,-5.31594,-3.96159
1.97517,22.308,33.5166,-1928060,-5752530,1.741,6.934,-5.34457,-4.37093
1.98517,22.308,33.7084,-1938890,-5751960,1.751,6.944,-5.37460,-4.37093
1.99517,22.308,33.8781,-1949390,-5754120,1.759,6.953,-5.40370,-4.37093
2.00517,22.308,34.1998,-1959780,-5730370,1.776,6.969,-5.43250,-4.37093
2.01517,22.308,34.4201,-1969030,-5720590,1.787,6.981,-5.45816,-4.37093
2.02517,22.308,34.5896,-1980000,-5724270,1.796,6.989,-5.48856,-4.37093
2.03517,22.308,34.7767,-1991510,-5726560,1.806,6.999,-5.52045,-4.37093
2.04517,22.308,34.9289,-2000750,-5728060,1.814,7.007,-5.54608,-4.37093
2.05517,22.308,35.0732,-2012330,-5737510,1.821,7.015,-5.57818,-4.37093
2.06517,22.308,35.2926,-2023380,-5733170,1.833,7.026,-5.60882,-4.37093
2.07517,22.306,35.4829,-2033090,-5729760,1.843,7.036,-5.63572,-4.79268
2.08517,22.306,35.6145,-2043420,-5737600,1.850,7.043,-5.66435,-4.79268
2.09517,22.306,35.7850,-2055210,-5743210,1.858,7.052,-5.69704,-4.79268
2.10517,22.306,35.9893,-2065330,-5738740,1.869,7.062,-5.72510,-4.79268
2.11517,22.306,36.1679,-2074990,-5737090,1.878,7.071,-5.75187,-4.79268
2.12517,22.306,36.3979,-2087120,-5734180,1.890,7.083,-5.78550,-4.79268
2.13517,22.306,36.5851,-2097350,-5732810,1.900,7.093,-5.81387,-4.79268
2.14517,22.306,36.8694,-2107260,-5715470,1.915,7.108,-5.84132,-4.79268
2.15517,22.306,37.0455,-2119320,-5720840,1.924,7.117,-5.87475,-4.79268
2.16517,22.306,37.2154,-2129300,-5721550,1.933,7.126,-5.90241,-4.79268
2.17517,22.301,37.3726,-2139500,-5724800,1.941,7.134,-5.93070,-4.79268
2.18517,22.301,37.5263,-2151320,-5732830,1.949,7.142,-5.96346,-4.79268
2.19517,22.301,37.7290,-2161710,-5729580,1.959,7.152,-5.99226,-4.79268
2.20517,22.301,37.8823,-2171850,-5733160,1.967,7.160,-6.02038,-4.79268
2.21517,22.301,38.0358,-2183210,-5739890,1.975,7.168,-6.05187,-4.79268
2.22517,22.301,38.2904,-2194050,-5730030,1.988,7.182,-6.08191,-4.79268
2.23517,22.301,38.4942,-2204020,-5725600,1.999,7.192,-6.10955,-4.79268
2.24517,22.301,38.7155,-2215190,-5721710,2.011,7.204,-6.14050,-4.79268
2.25517,22.301,38.8859,-2225790,-5723910,2.019,7.213,-6.16990,-4.79268
2.26517,22.301,39.0434,-2236400,-5727970,2.028,7.221,-6.19929,-4.79268
2.27517,22.301,39.1706,-2247580,-5737930,2.034,7.227,-6.23030,-5.22140
2.28517,22.301,39.3609,-2258120,-5736980,2.044,7.237,-6.25952,-5.22140
2.29517,22.301,39.5301,-2268890,-5739650,2.053,7.246,-6.28936,-5.22140
2.30517,22.301,39.7998,-2279880,-5728360,2.067,7.260,-6.31982,-5.22140
2.31517,22.301,39.9769,-2289830,-5727890,2.076,7.269,-6.34741,-5.22140
2.32517,22.301,40.1897,-2300470,-5724020,2.087,7.280,-6.37690,-5.22140
2.33517,22.301,40.3180,-2311780,-5733870,2.094,7.287,-6.40826,-5.22140
2.34517,22.301,40.5154,-2322290,-5731870,2.104,7.297,-6.43739,-5.22140
2.35517,22.301,40.7349,-2332700,-5726550,2.115,7.309,-6.46626,-5.22140
2.36517,22.301,40.9545,-2344270,-5724090,2.127,7.320,-6.49832,-5.22140
2.37517,22.305,41.1113,-2354340,-5726750,2.135,7.328,-6.52624,-5.64796
2.38517,22.305,41.2585,-2364160,-5730110,2.143,7.336,-6.55345,-5.64796
2.39517,22.305,41.4280,-2375440,-5733890,2.151,7.345,-6.58471,-5.64796
2.40517,22.305,41.6323,-2387070,-5733690,2.162,7.355,-6.61694,-5.64796
2.41517,22.305,41.8361,-2396690,-5728760,2.173,7.366,-6.64362,-5.64796
2.42517,22.305,42.1070,-2406930,-5716230,2.187,7.380,-6.67201,-5.64796
2.43517,22.305,42.2765,-2418270,-5720140,2.195,7.389,-6.70345,-5.64796
2.44517,22.305,42.4462,-2428170,-5720580,2.204,7.397,-6.73088,-5.64796
2.45517,22.305,42.6218,-2437740,-5719470,2.213,7.407,-6.75743,-5.64796
2.46517,22.305,42.8202,-2448820,-5718860,2.224,7.417,-6.78814,-5.64796
2.47517,22.303,43.0096,-2459550,-5718610,2.234,7.427,-6.81788,-5.64796
2.48517,22.303,43.1985,-2468730,-5714850,2.243,7.437,-6.84331,-5.64796
2.49517,22.303,43.3682,-2479320,-5716930,2.252,7.445,-6.87269,-5.64796
2.50517,22.303,43.5383,-2489790,-5718610,2.261,7.454,-6.90169,-5.64796
2.51517,22.303,43.7149,-2497760,-5713760,2.270,7.463,-6.92380,-5.64796
2.52517,22.303,43.9136,-2507780,-5710720,2.281,7.474,-6.95157,-5.64796
2.53517,22.303,44.0838,-2518700,-5713440,2.289,7.483,-6.98184,-5.64796
2.54517,22.303,44.2720,-2527890,-5709890,2.299,7.492,-7.00730,-5.64796
2.55517,22.303,44.5293,-2537160,-5697730,2.312,7.506,-7.03301,-5.64796
2.56517,22.303,44.7180,-2547380,-5696550,2.322,7.515,-7.06135,-5.64796
2.57517,22.303,44.8766,-2556590,-5696930,2.331,7.524,-7.08686,-6.04991
2.58517,22.303,45.0095,-2564360,-5697380,2.337,7.531,-7.10841,-6.04991
2.59517,22.303,45.1807,-2575140,-5699640,2.346,7.539,-7.13828,-6.04991
2.60517,22.303,45.3006,-2584790,-5705870,2.353,7.546,-7.16504,-6.04991
2.61517,22.303,45.6236,-2592290,-5681910,2.369,7.562,-7.18583,-6.04991
2.62517,22.303,45.7746,-2602550,-5685590,2.377,7.570,-7.21428,-6.04991
2.63517,22.303,45.9462,-2611740,-5684350,2.386,7.579,-7.23974,-6.04991
2.64517,22.303,46.1345,-2619350,-5677640,2.396,7.589,-7.26084,-6.04991
2.65517,22.303,46.3914,-2628810,-5666600,2.409,7.602,-7.28707,-6.04991
2.66517,22.303,46.5496,-2638860,-5668920,2.417,7.611,-7.31491,-6.04991
2.67517,22.306,46.6777,-2647190,-5671200,2.424,7.617,-7.33800,-6.41527
2.68517,22.306,46.8702,-2656070,-5666860,2.434,7.627,-7.36262,-6.41527
2.69517,22.306,47.0411,-2665490,-5666290,2.443,7.636,-7.38873,-6.41527
2.70517,22.306,47.2114,-2673010,-5661800,2.452,7.645,-7.40960,-6.41527
2.71517,22.306,47.4934,-2681300,-5645630,2.466,7.660,-7.43256,-6.41527
2.72517,22.306,47.7428,-2691060,-5636590,2.479,7.673,-7.45963,-6.41527
2.73517,22.306,47.9307,-2698980,-5631000,2.489,7.682,-7.48156,-6.41527
2.74517,22.306,48.1012,-2707770,-5629310,2.498,7.691,-7.50593,-6.41527
2.75517,22.306,48.2718,-2716990,-5628530,2.507,7.700,-7.53151,-6.41527
2.76517,22.306,48.4506,-2725170,-5624640,2.516,7.709,-7.55418,-6.41527
2.77517,22.305,48.6504,-2733400,-5618460,2.526,7.720,-7.57699,-6.41527
2.78517,22.305,48.8055,-2742170,-5618560,2.535,7.728,-7.60130,-6.41527
2.79517,22.305,49.0050,-2750020,-5611710,2.545,7.738,-7.62305,-6.41527
2.80517,22.305,49.1759,-2759450,-5611380,2.554,7.747,-7.64919,-6.41527
2.81517,22.305,49.3644,-2768230,-5607760,2.564,7.757,-7.67354,-6.41527
2.82517,22.305,49.6215,-2775810,-5593970,2.577,7.770,-7.69455,-6.41527
2.83517,22.305,49.7930,-2784130,-5591400,2.586,7.779,-7.71760,-6.41527
2.84517,22.305,49.9703,-2793240,-5589790,2.595,7.788,-7.74285,-6.41527
2.85517,22.305,50.1693,-2801040,-5583180,2.605,7.799,-7.76449,-6.41527
2.86517,22.305,50.3270,-2808620,-5580740,2.614,7.807,-7.78550,-6.41527
2.87517,22.305,50.4551,-2818040,-5585250,2.620,7.813,-7.81162,-6.75816
2.88517,22.305,50.7159,-2825770,-5571760,2.634,7.827,-7.83303,-6.75816
2.89517,22.305,50.8874,-2832830,-5566850,2.643,7.836,-7.85260,-6.75816
2.90517,22.305,51.0584,-2842240,-5566640,2.652,7.845,-7.87868,-6.75816
2.91517,22.305,51.2440,-2850120,-5561850,2.661,7.854,-7.90052,-6.75816
2.92517,22.305,51.4496,-2856960,-5552930,2.672,7.865,-7.91949,-6.75816
2.93517,22.305,51.6373,-2865110,-5548530,2.682,7.875,-7.94209,-6.75816
2.94517,22.305,51.8933,-2873680,-5537680,2.695,7.888,-7.96585,-6.75816
2.95517,22.305,52.0641,-2880390,-5532390,2.704,7.897,-7.98444,-6.75816
2.96517,22.305,52.2326,-2888160,-5529420,2.713,7.906,-8.00597,-6.75816
2.97517,22.306,52.3786,-2897240,-5531340,2.720,7.913,-8.03115,-7.07614
2.98517,22.306,52.5750,-2903540,-5522660,2.730,7.923,-8.04861,-7.07614
2.99517,22.306,52.7453,-2911350,-5519630,2.739,7.932,-8.07025,-7.07614
3.00517,22.306,52.9177,-2920150,-5518290,2.748,7.941,-8.09466,-7.07614
3.01517,22.306,53.1965,-2926580,-5501450,2.763,7.956,-8.11249,-7.07614
3.02517,22.306,53.4039,-2933400,-5492850,2.773,7.967,-8.13138,-7.07614
3.03517,22.306,53.6038,-2941910,-5488240,2.784,7.977,-8.15497,-7.07614
3.04517,22.306,53.7758,-2949200,-5484250,2.793,7.986,-8.17518,-7.07614
3.05517,22.306,53.9569,-2955810,-5478100,2.802,7.995,-8.19350,-7.07614
3.06517,22.306,54.1742,-2964330,-5471850,2.813,8.007,-8.21712,-7.07614
3.07517,22.305,54.3445,-2971140,-5467230,2.822,8.015,-8.23600,-7.36982
